Item Name,Item ID,Item meta,Has NBT,Display Name
miscutils:itemDustTinyBerylliumFluoride,8543,0,false,Tiny Pile of Beryllium Fluoride Dust
miscutils:itemDustSmallBerylliumFluoride,8544,0,false,Small Pile of Beryllium Fluoride Dust
miscutils:itemNuggetBerylliumFluoride,8545,0,false,Beryllium Fluoride Nugget
miscutils:itemPlateBerylliumFluoride,8546,0,false,Beryllium Fluoride Plate
miscutils:itemPlateDoubleBerylliumFluoride,8547,0,false,Double Beryllium Fluoride Plate
miscutils:itemIngotLithiumFluoride,8548,0,false,Lithium Fluoride Ingot
miscutils:itemDustLithiumFluoride,8549,0,false,Lithium Fluoride Dust
miscutils:itemDustTinyLithiumFluoride,8550,0,false,Tiny Pile of Lithium Fluoride Dust
miscutils:itemDustSmallLithiumFluoride,8551,0,false,Small Pile of Lithium Fluoride Dust
miscutils:itemNuggetLithiumFluoride,8552,0,false,Lithium Fluoride Nugget
miscutils:itemPlateLithiumFluoride,8553,0,false,Lithium Fluoride Plate
miscutils:itemPlateDoubleLithiumFluoride,8554,0,false,Double Lithium Fluoride Plate
miscutils:itemIngotThoriumTetrafluoride,8555,0,false,Thorium Tetrafluoride Ingot
miscutils:itemDustThoriumTetrafluoride,8556,0,false,Thorium Tetrafluoride Dust
miscutils:itemDustTinyThoriumTetrafluoride,8557,0,false,Tiny Pile of Thorium Tetrafluoride Dust
miscutils:itemDustSmallThoriumTetrafluoride,8558,0,false,Small Pile of Thorium Tetrafluoride Dust
miscutils:itemNuggetThoriumTetrafluoride,8559,0,false,Thorium Tetrafluoride Nugget
miscutils:itemPlateThoriumTetrafluoride,8560,0,false,Thorium Tetrafluoride Plate
miscutils:itemPlateDoubleThoriumTetrafluoride,8561,0,false,Double Thorium Tetrafluoride Plate
miscutils:itemIngotThoriumHexafluoride,8562,0,false,Thorium Hexafluoride Ingot
miscutils:itemDustThoriumHexafluoride,8563,0,false,Thorium Hexafluoride Dust
miscutils:itemDustTinyThoriumHexafluoride,8564,0,false,Tiny Pile of Thorium Hexafluoride Dust
miscutils:itemDustSmallThoriumHexafluoride,8565,0,false,Small Pile of Thorium Hexafluoride Dust
miscutils:itemNuggetThoriumHexafluoride,8566,0,false,Thorium Hexafluoride Nugget
miscutils:itemPlateThoriumHexafluoride,8567,0,false,Thorium Hexafluoride Plate
miscutils:itemPlateDoubleThoriumHexafluoride,8568,0,false,Double Thorium Hexafluoride Plate
miscutils:itemIngotUraniumTetrafluoride,8569,0,false,Uranium Tetrafluoride Ingot
miscutils:itemDustUraniumTetrafluoride,8570,0,false,Uranium Tetrafluoride Dust
miscutils:itemDustTinyUraniumTetrafluoride,8571,0,false,Tiny Pile of Uranium Tetrafluoride Dust
miscutils:itemDustSmallUraniumTetrafluoride,8572,0,false,Small Pile of Uranium Tetrafluoride Dust
miscutils:itemNuggetUraniumTetrafluoride,8573,0,false,Uranium Tetrafluoride Nugget
miscutils:itemPlateUraniumTetrafluoride,8574,0,false,Uranium Tetrafluoride Plate
miscutils:itemPlateDoubleUraniumTetrafluoride,8575,0,false,Double Uranium Tetrafluoride Plate
miscutils:itemIngotUraniumHexafluoride,8576,0,false,Uranium Hexafluoride Ingot
miscutils:itemDustUraniumHexafluoride,8577,0,false,Uranium Hexafluoride Dust
miscutils:itemDustTinyUraniumHexafluoride,8578,0,false,Tiny Pile of Uranium Hexafluoride Dust
miscutils:itemDustSmallUraniumHexafluoride,8579,0,false,Small Pile of Uranium Hexafluoride Dust
miscutils:itemNuggetUraniumHexafluoride,8580,0,false,Uranium Hexafluoride Nugget
miscutils:itemPlateUraniumHexafluoride,8581,0,false,Uranium Hexafluoride Plate
miscutils:itemPlateDoubleUraniumHexafluoride,8582,0,false,Double Uranium Hexafluoride Plate
miscutils:itemIngotZirconiumTetrafluoride,8583,0,false,Zirconium Tetrafluoride Ingot
miscutils:itemDustZirconiumTetrafluoride,8584,0,false,Zirconium Tetrafluoride Dust
miscutils:itemDustTinyZirconiumTetrafluoride,8585,0,false,Tiny Pile of Zirconium Tetrafluoride Dust
miscutils:itemDustSmallZirconiumTetrafluoride,8586,0,false,Small Pile of Zirconium Tetrafluoride Dust
miscutils:itemNuggetZirconiumTetrafluoride,8587,0,false,Zirconium Tetrafluoride Nugget
miscutils:itemPlateZirconiumTetrafluoride,8588,0,false,Zirconium Tetrafluoride Plate
miscutils:itemPlateDoubleZirconiumTetrafluoride,8589,0,false,Double Zirconium Tetrafluoride Plate
miscutils:itemIngotNeptuniumHexafluoride,8590,0,false,Neptunium Hexafluoride Ingot
miscutils:itemDustNeptuniumHexafluoride,8591,0,false,Neptunium Hexafluoride Dust
miscutils:itemDustTinyNeptuniumHexafluoride,8592,0,false,Tiny Pile of Neptunium Hexafluoride Dust
miscutils:itemDustSmallNeptuniumHexafluoride,8593,0,false,Small Pile of Neptunium Hexafluoride Dust
miscutils:itemNuggetNeptuniumHexafluoride,8594,0,false,Neptunium Hexafluoride Nugget
miscutils:itemPlateNeptuniumHexafluoride,8595,0,false,Neptunium Hexafluoride Plate
miscutils:itemPlateDoubleNeptuniumHexafluoride,8596,0,false,Double Neptunium Hexafluoride Plate
miscutils:itemIngotTechnetiumHexafluoride,8597,0,false,Technetium Hexafluoride Ingot
miscutils:itemDustTechnetiumHexafluoride,8598,0,false,Technetium Hexafluoride Dust
miscutils:itemDustTinyTechnetiumHexafluoride,8599,0,false,Tiny Pile of Technetium Hexafluoride Dust
miscutils:itemDustSmallTechnetiumHexafluoride,8600,0,false,Small Pile of Technetium Hexafluoride Dust
miscutils:itemNuggetTechnetiumHexafluoride,8601,0,false,Technetium Hexafluoride Nugget
miscutils:itemPlateTechnetiumHexafluoride,8602,0,false,Technetium Hexafluoride Plate
miscutils:itemPlateDoubleTechnetiumHexafluoride,8603,0,false,Double Technetium Hexafluoride Plate
miscutils:itemIngotSeleniumHexafluoride,8604,0,false,Selenium Hexafluoride Ingot
miscutils:itemDustSeleniumHexafluoride,8605,0,false,Selenium Hexafluoride Dust
miscutils:itemDustTinySeleniumHexafluoride,8606,0,false,Tiny Pile of Selenium Hexafluoride Dust
miscutils:itemDustSmallSeleniumHexafluoride,8607,0,false,Small Pile of Selenium Hexafluoride Dust
miscutils:itemNuggetSeleniumHexafluoride,8608,0,false,Selenium Hexafluoride Nugget
miscutils:itemPlateSeleniumHexafluoride,8609,0,false,Selenium Hexafluoride Plate
miscutils:itemPlateDoubleSeleniumHexafluoride,8610,0,false,Double Selenium Hexafluoride Plate
miscutils:itemIngotLiFBeF2ZrF4U235,8611,0,false,LiFBeF2ZrF4U235 Ingot
miscutils:itemDustLiFBeF2ZrF4U235,8612,0,false,LiFBeF2ZrF4U235 Dust
miscutils:itemDustTinyLiFBeF2ZrF4U235,8613,0,false,Tiny Pile of LiFBeF2ZrF4U235 Dust
miscutils:itemDustSmallLiFBeF2ZrF4U235,8614,0,false,Small Pile of LiFBeF2ZrF4U235 Dust
miscutils:itemNuggetLiFBeF2ZrF4U235,8615,0,false,LiFBeF2ZrF4U235 Nugget
miscutils:itemPlateLiFBeF2ZrF4U235,8616,0,false,LiFBeF2ZrF4U235 Plate
miscutils:itemPlateDoubleLiFBeF2ZrF4U235,8617,0,false,Double LiFBeF2ZrF4U235 Plate
miscutils:itemIngotLiFBeF2ZrF4UF4,8618,0,false,LiFBeF2ZrF4UF4 Ingot
miscutils:itemDustLiFBeF2ZrF4UF4,8619,0,false,LiFBeF2ZrF4UF4 Dust
miscutils:itemDustTinyLiFBeF2ZrF4UF4,8620,0,false,Tiny Pile of LiFBeF2ZrF4UF4 Dust
miscutils:itemDustSmallLiFBeF2ZrF4UF4,8621,0,false,Small Pile of LiFBeF2ZrF4UF4 Dust
miscutils:itemNuggetLiFBeF2ZrF4UF4,8622,0,false,LiFBeF2ZrF4UF4 Nugget
miscutils:itemPlateLiFBeF2ZrF4UF4,8623,0,false,LiFBeF2ZrF4UF4 Plate
miscutils:itemPlateDoubleLiFBeF2ZrF4UF4,8624,0,false,Double LiFBeF2ZrF4UF4 Plate
miscutils:itemIngotLiFBeF2ThF4UF4,8625,0,false,LiFBeF2ThF4UF4 Ingot
miscutils:itemDustLiFBeF2ThF4UF4,8626,0,false,LiFBeF2ThF4UF4 Dust
miscutils:itemDustTinyLiFBeF2ThF4UF4,8627,0,false,Tiny Pile of LiFBeF2ThF4UF4 Dust
miscutils:itemDustSmallLiFBeF2ThF4UF4,8628,0,false,Small Pile of LiFBeF2ThF4UF4 Dust
miscutils:itemNuggetLiFBeF2ThF4UF4,8629,0,false,LiFBeF2ThF4UF4 Nugget
miscutils:itemPlateLiFBeF2ThF4UF4,8630,0,false,LiFBeF2ThF4UF4 Plate
miscutils:itemPlateDoubleLiFBeF2ThF4UF4,8631,0,false,Double LiFBeF2ThF4UF4 Plate
miscutils:itemIngotEnergyCrystal,8632,0,false,Energy Crystal Ingot
miscutils:itemHotIngotEnergyCrystal,8633,0,false,Hot Energy Crystal Ingot
miscutils:itemDustEnergyCrystal,8634,0,false,Energy Crystal Dust
miscutils:itemDustTinyEnergyCrystal,8635,0,false,Tiny Pile of Energy Crystal Dust
miscutils:itemDustSmallEnergyCrystal,8636,0,false,Small Pile of Energy Crystal Dust
miscutils:itemNuggetEnergyCrystal,8637,0,false,Energy Crystal Nugget
miscutils:itemPlateEnergyCrystal,8638,0,false,Energy Crystal Plate
miscutils:itemPlateDoubleEnergyCrystal,8639,0,false,Double Energy Crystal Plate
miscutils:itemBoltEnergyCrystal,8640,0,false,Energy Crystal Bolt
miscutils:itemRodEnergyCrystal,8641,0,false,Energy Crystal Rod
miscutils:itemRodLongEnergyCrystal,8642,0,false,Long Energy Crystal Rod
miscutils:itemRingEnergyCrystal,8643,0,false,Energy Crystal Ring
miscutils:itemScrewEnergyCrystal,8644,0,false,Energy Crystal Screw
miscutils:itemRotorEnergyCrystal,8645,0,false,Energy Crystal Rotor
miscutils:itemGearEnergyCrystal,8646,0,false,Energy Crystal Gear
miscutils:itemIngotBloodSteel,8647,0,false,Blood Steel Ingot
miscutils:itemDustBloodSteel,8648,0,false,Blood Steel Dust
miscutils:itemDustTinyBloodSteel,8649,0,false,Tiny Pile of Blood Steel Dust
miscutils:itemDustSmallBloodSteel,8650,0,false,Small Pile of Blood Steel Dust
miscutils:itemNuggetBloodSteel,8651,0,false,Blood Steel Nugget
miscutils:itemPlateBloodSteel,8652,0,false,Blood Steel Plate
miscutils:itemPlateDoubleBloodSteel,8653,0,false,Double Blood Steel Plate
miscutils:itemBoltBloodSteel,8654,0,false,Blood Steel Bolt
miscutils:itemRodBloodSteel,8655,0,false,Blood Steel Rod
miscutils:itemRodLongBloodSteel,8656,0,false,Long Blood Steel Rod
miscutils:itemRingBloodSteel,8657,0,false,Blood Steel Ring
miscutils:itemScrewBloodSteel,8658,0,false,Blood Steel Screw
miscutils:itemRotorBloodSteel,8659,0,false,Blood Steel Rotor
miscutils:itemGearBloodSteel,8660,0,false,Blood Steel Gear
miscutils:itemIngotZeron100,8661,0,false,Zeron-100 Ingot
miscutils:itemHotIngotZeron100,8662,0,false,Hot Zeron-100 Ingot
miscutils:itemDustZeron100,8663,0,false,Zeron-100 Dust
miscutils:itemDustTinyZeron100,8664,0,false,Tiny Pile of Zeron-100 Dust
miscutils:itemDustSmallZeron100,8665,0,false,Small Pile of Zeron-100 Dust
miscutils:itemNuggetZeron100,8666,0,false,Zeron-100 Nugget
miscutils:itemPlateZeron100,8667,0,false,Zeron-100 Plate
miscutils:itemPlateDoubleZeron100,8668,0,false,Double Zeron-100 Plate
miscutils:itemBoltZeron100,8669,0,false,Zeron-100 Bolt
miscutils:itemRodZeron100,8670,0,false,Zeron-100 Rod
miscutils:itemRodLongZeron100,8671,0,false,Long Zeron-100 Rod
miscutils:itemRingZeron100,8672,0,false,Zeron-100 Ring
miscutils:itemScrewZeron100,8673,0,false,Zeron-100 Screw
miscutils:itemRotorZeron100,8674,0,false,Zeron-100 Rotor
miscutils:itemGearZeron100,8675,0,false,Zeron-100 Gear
miscutils:itemIngotTumbaga,8676,0,false,Tumbaga Ingot
miscutils:itemDustTumbaga,8677,0,false,Tumbaga Dust
miscutils:itemDustTinyTumbaga,8678,0,false,Tiny Pile of Tumbaga Dust
miscutils:itemDustSmallTumbaga,8679,0,false,Small Pile of Tumbaga Dust
miscutils:itemNuggetTumbaga,8680,0,false,Tumbaga Nugget
miscutils:itemPlateTumbaga,8681,0,false,Tumbaga Plate
miscutils:itemPlateDoubleTumbaga,8682,0,false,Double Tumbaga Plate
miscutils:itemBoltTumbaga,8683,0,false,Tumbaga Bolt
miscutils:itemRodTumbaga,8684,0,false,Tumbaga Rod
miscutils:itemRodLongTumbaga,8685,0,false,Long Tumbaga Rod
miscutils:itemRingTumbaga,8686,0,false,Tumbaga Ring
miscutils:itemScrewTumbaga,8687,0,false,Tumbaga Screw
miscutils:itemRotorTumbaga,8688,0,false,Tumbaga Rotor
miscutils:itemGearTumbaga,8689,0,false,Tumbaga Gear
miscutils:itemIngotPotin,8690,0,false,Potin Ingot
miscutils:itemDustPotin,8691,0,false,Potin Dust
miscutils:itemDustTinyPotin,8692,0,false,Tiny Pile of Potin Dust
miscutils:itemDustSmallPotin,8693,0,false,Small Pile of Potin Dust
miscutils:itemNuggetPotin,8694,0,false,Potin Nugget
miscutils:itemPlatePotin,8695,0,false,Potin Plate
miscutils:itemPlateDoublePotin,8696,0,false,Double Potin Plate
miscutils:itemBoltPotin,8697,0,false,Potin Bolt
miscutils:itemRodPotin,8698,0,false,Potin Rod
miscutils:itemRodLongPotin,8699,0,false,Long Potin Rod
miscutils:itemRingPotin,8700,0,false,Potin Ring
miscutils:itemScrewPotin,8701,0,false,Potin Screw
miscutils:itemRotorPotin,8702,0,false,Potin Rotor
miscutils:itemGearPotin,8703,0,false,Potin Gear
miscutils:itemIngotStaballoy,8704,0,false,Staballoy Ingot
miscutils:itemHotIngotStaballoy,8705,0,false,Hot Staballoy Ingot
miscutils:itemDustStaballoy,8706,0,false,Staballoy Dust
miscutils:itemDustTinyStaballoy,8707,0,false,Tiny Pile of Staballoy Dust
miscutils:itemDustSmallStaballoy,8708,0,false,Small Pile of Staballoy Dust
miscutils:itemNuggetStaballoy,8709,0,false,Staballoy Nugget
miscutils:itemPlateStaballoy,8710,0,false,Staballoy Plate
miscutils:itemPlateDoubleStaballoy,8711,0,false,Double Staballoy Plate
miscutils:itemBoltStaballoy,8712,0,false,Staballoy Bolt
miscutils:itemRodStaballoy,8713,0,false,Staballoy Rod
miscutils:itemRodLongStaballoy,8714,0,false,Long Staballoy Rod
miscutils:itemRingStaballoy,8715,0,false,Staballoy Ring
miscutils:itemScrewStaballoy,8716,0,false,Staballoy Screw
miscutils:itemRotorStaballoy,8717,0,false,Staballoy Rotor
miscutils:itemGearStaballoy,8718,0,false,Staballoy Gear
miscutils:itemIngotTantalloy60,8719,0,false,Tantalloy-60 Ingot
miscutils:itemHotIngotTantalloy60,8720,0,false,Hot Tantalloy-60 Ingot
miscutils:itemDustTantalloy60,8721,0,false,Tantalloy-60 Dust
miscutils:itemDustTinyTantalloy60,8722,0,false,Tiny Pile of Tantalloy-60 Dust
miscutils:itemDustSmallTantalloy60,8723,0,false,Small Pile of Tantalloy-60 Dust
miscutils:itemNuggetTantalloy60,8724,0,false,Tantalloy-60 Nugget
miscutils:itemPlateTantalloy60,8725,0,false,Tantalloy-60 Plate
miscutils:itemPlateDoubleTantalloy60,8726,0,false,Double Tantalloy-60 Plate
miscutils:itemBoltTantalloy60,8727,0,false,Tantalloy-60 Bolt
miscutils:itemRodTantalloy60,8728,0,false,Tantalloy-60 Rod
miscutils:itemRodLongTantalloy60,8729,0,false,Long Tantalloy-60 Rod
miscutils:itemRingTantalloy60,8730,0,false,Tantalloy-60 Ring
miscutils:itemScrewTantalloy60,8731,0,false,Tantalloy-60 Screw
miscutils:itemRotorTantalloy60,8732,0,false,Tantalloy-60 Rotor
miscutils:itemGearTantalloy60,8733,0,false,Tantalloy-60 Gear
miscutils:itemIngotTantalloy61,8734,0,false,Tantalloy-61 Ingot
miscutils:itemHotIngotTantalloy61,8735,0,false,Hot Tantalloy-61 Ingot
miscutils:itemDustTantalloy61,8736,0,false,Tantalloy-61 Dust
miscutils:itemDustTinyTantalloy61,8737,0,false,Tiny Pile of Tantalloy-61 Dust
miscutils:itemDustSmallTantalloy61,8738,0,false,Small Pile of Tantalloy-61 Dust
miscutils:itemNuggetTantalloy61,8739,0,false,Tantalloy-61 Nugget
miscutils:itemPlateTantalloy61,8740,0,false,Tantalloy-61 Plate
miscutils:itemPlateDoubleTantalloy61,8741,0,false,Double Tantalloy-61 Plate
miscutils:itemBoltTantalloy61,8742,0,false,Tantalloy-61 Bolt
miscutils:itemRodTantalloy61,8743,0,false,Tantalloy-61 Rod
miscutils:itemRodLongTantalloy61,8744,0,false,Long Tantalloy-61 Rod
miscutils:itemRingTantalloy61,8745,0,false,Tantalloy-61 Ring
miscutils:itemScrewTantalloy61,8746,0,false,Tantalloy-61 Screw
miscutils:itemRotorTantalloy61,8747,0,false,Tantalloy-61 Rotor
miscutils:itemGearTantalloy61,8748,0,false,Tantalloy-61 Gear
miscutils:itemIngotInconel625,8749,0,false,Inconel-625 Ingot
miscutils:itemHotIngotInconel625,8750,0,false,Hot Inconel-625 Ingot
miscutils:itemDustInconel625,8751,0,false,Inconel-625 Dust
miscutils:itemDustTinyInconel625,8752,0,false,Tiny Pile of Inconel-625 Dust
miscutils:itemDustSmallInconel625,8753,0,false,Small Pile of Inconel-625 Dust
miscutils:itemNuggetInconel625,8754,0,false,Inconel-625 Nugget
miscutils:itemPlateInconel625,8755,0,false,Inconel-625 Plate
miscutils:itemPlateDoubleInconel625,8756,0,false,Double Inconel-625 Plate
miscutils:itemBoltInconel625,8757,0,false,Inconel-625 Bolt
miscutils:itemRodInconel625,8758,0,false,Inconel-625 Rod
miscutils:itemRodLongInconel625,8759,0,false,Long Inconel-625 Rod
miscutils:itemRingInconel625,8760,0,false,Inconel-625 Ring
miscutils:itemScrewInconel625,8761,0,false,Inconel-625 Screw
miscutils:itemRotorInconel625,8762,0,false,Inconel-625 Rotor
miscutils:itemGearInconel625,8763,0,false,Inconel-625 Gear
miscutils:itemIngotInconel690,8764,0,false,Inconel-690 Ingot
miscutils:itemHotIngotInconel690,8765,0,false,Hot Inconel-690 Ingot
miscutils:itemDustInconel690,8766,0,false,Inconel-690 Dust
miscutils:itemDustTinyInconel690,8767,0,false,Tiny Pile of Inconel-690 Dust
miscutils:itemDustSmallInconel690,8768,0,false,Small Pile of Inconel-690 Dust
miscutils:itemNuggetInconel690,8769,0,false,Inconel-690 Nugget
miscutils:itemPlateInconel690,8770,0,false,Inconel-690 Plate
miscutils:itemPlateDoubleInconel690,8771,0,false,Double Inconel-690 Plate
miscutils:itemBoltInconel690,8772,0,false,Inconel-690 Bolt
miscutils:itemRodInconel690,8773,0,false,Inconel-690 Rod
miscutils:itemRodLongInconel690,8774,0,false,Long Inconel-690 Rod
miscutils:itemRingInconel690,8775,0,false,Inconel-690 Ring
miscutils:itemScrewInconel690,8776,0,false,Inconel-690 Screw
miscutils:itemRotorInconel690,8777,0,false,Inconel-690 Rotor
miscutils:itemGearInconel690,8778,0,false,Inconel-690 Gear
miscutils:itemIngotInconel792,8779,0,false,Inconel-792 Ingot
miscutils:itemHotIngotInconel792,8780,0,false,Hot Inconel-792 Ingot
miscutils:itemDustInconel792,8781,0,false,Inconel-792 Dust
miscutils:itemDustTinyInconel792,8782,0,false,Tiny Pile of Inconel-792 Dust
miscutils:itemDustSmallInconel792,8783,0,false,Small Pile of Inconel-792 Dust
miscutils:itemNuggetInconel792,8784,0,false,Inconel-792 Nugget
miscutils:itemPlateInconel792,8785,0,false,Inconel-792 Plate
miscutils:itemPlateDoubleInconel792,8786,0,false,Double Inconel-792 Plate
miscutils:itemBoltInconel792,8787,0,false,Inconel-792 Bolt
miscutils:itemRodInconel792,8788,0,false,Inconel-792 Rod
miscutils:itemRodLongInconel792,8789,0,false,Long Inconel-792 Rod
miscutils:itemRingInconel792,8790,0,false,Inconel-792 Ring
miscutils:itemScrewInconel792,8791,0,false,Inconel-792 Screw
miscutils:itemRotorInconel792,8792,0,false,Inconel-792 Rotor
miscutils:itemGearInconel792,8793,0,false,Inconel-792 Gear
miscutils:itemDustEglinSteelBaseCompound,8794,0,false,Eglin Steel Base Compound Dust
miscutils:itemDustTinyEglinSteelBaseCompound,8795,0,false,Tiny Pile of Eglin Steel Base Compound Dust
miscutils:itemDustSmallEglinSteelBaseCompound,8796,0,false,Small Pile of Eglin Steel Base Compound Dust
miscutils:itemIngotEglinSteel,8797,0,false,Eglin Steel Ingot
miscutils:itemDustEglinSteel,8798,0,false,Eglin Steel Dust
miscutils:itemDustTinyEglinSteel,8799,0,false,Tiny Pile of Eglin Steel Dust
miscutils:itemDustSmallEglinSteel,8800,0,false,Small Pile of Eglin Steel Dust
miscutils:itemNuggetEglinSteel,8801,0,false,Eglin Steel Nugget
miscutils:itemPlateEglinSteel,8802,0,false,Eglin Steel Plate
miscutils:itemPlateDoubleEglinSteel,8803,0,false,Double Eglin Steel Plate
miscutils:itemBoltEglinSteel,8804,0,false,Eglin Steel Bolt
miscutils:itemRodEglinSteel,8805,0,false,Eglin Steel Rod
miscutils:itemRodLongEglinSteel,8806,0,false,Long Eglin Steel Rod
miscutils:itemRingEglinSteel,8807,0,false,Eglin Steel Ring
miscutils:itemScrewEglinSteel,8808,0,false,Eglin Steel Screw
miscutils:itemRotorEglinSteel,8809,0,false,Eglin Steel Rotor
miscutils:itemGearEglinSteel,8810,0,false,Eglin Steel Gear
miscutils:itemIngotMaragingSteel250,8811,0,false,Maraging Steel 250 Ingot
miscutils:itemHotIngotMaragingSteel250,8812,0,false,Hot Maraging Steel 250 Ingot
miscutils:itemDustMaragingSteel250,8813,0,false,Maraging Steel 250 Dust
miscutils:itemDustTinyMaragingSteel250,8814,0,false,Tiny Pile of Maraging Steel 250 Dust
miscutils:itemDustSmallMaragingSteel250,8815,0,false,Small Pile of Maraging Steel 250 Dust
miscutils:itemNuggetMaragingSteel250,8816,0,false,Maraging Steel 250 Nugget
miscutils:itemPlateMaragingSteel250,8817,0,false,Maraging Steel 250 Plate
miscutils:itemPlateDoubleMaragingSteel250,8818,0,false,Double Maraging Steel 250 Plate
miscutils:itemBoltMaragingSteel250,8819,0,false,Maraging Steel 250 Bolt
miscutils:itemRodMaragingSteel250,8820,0,false,Maraging Steel 250 Rod
miscutils:itemRodLongMaragingSteel250,8821,0,false,Long Maraging Steel 250 Rod
miscutils:itemRingMaragingSteel250,8822,0,false,Maraging Steel 250 Ring
miscutils:itemScrewMaragingSteel250,8823,0,false,Maraging Steel 250 Screw
miscutils:itemRotorMaragingSteel250,8824,0,false,Maraging Steel 250 Rotor
miscutils:itemGearMaragingSteel250,8825,0,false,Maraging Steel 250 Gear
miscutils:itemIngotMaragingSteel300,8826,0,false,Maraging Steel 300 Ingot
miscutils:itemHotIngotMaragingSteel300,8827,0,false,Hot Maraging Steel 300 Ingot
miscutils:itemDustMaragingSteel300,8828,0,false,Maraging Steel 300 Dust
miscutils:itemDustTinyMaragingSteel300,8829,0,false,Tiny Pile of Maraging Steel 300 Dust
miscutils:itemDustSmallMaragingSteel300,8830,0,false,Small Pile of Maraging Steel 300 Dust
miscutils:itemNuggetMaragingSteel300,8831,0,false,Maraging Steel 300 Nugget
miscutils:itemPlateMaragingSteel300,8832,0,false,Maraging Steel 300 Plate
miscutils:itemPlateDoubleMaragingSteel300,8833,0,false,Double Maraging Steel 300 Plate
miscutils:itemBoltMaragingSteel300,8834,0,false,Maraging Steel 300 Bolt
miscutils:itemRodMaragingSteel300,8835,0,false,Maraging Steel 300 Rod
miscutils:itemRodLongMaragingSteel300,8836,0,false,Long Maraging Steel 300 Rod
miscutils:itemRingMaragingSteel300,8837,0,false,Maraging Steel 300 Ring
miscutils:itemScrewMaragingSteel300,8838,0,false,Maraging Steel 300 Screw
miscutils:itemRotorMaragingSteel300,8839,0,false,Maraging Steel 300 Rotor
miscutils:itemGearMaragingSteel300,8840,0,false,Maraging Steel 300 Gear
miscutils:itemIngotMaragingSteel350,8841,0,false,Maraging Steel 350 Ingot
miscutils:itemHotIngotMaragingSteel350,8842,0,false,Hot Maraging Steel 350 Ingot
miscutils:itemDustMaragingSteel350,8843,0,false,Maraging Steel 350 Dust
miscutils:itemDustTinyMaragingSteel350,8844,0,false,Tiny Pile of Maraging Steel 350 Dust
miscutils:itemDustSmallMaragingSteel350,8845,0,false,Small Pile of Maraging Steel 350 Dust
miscutils:itemNuggetMaragingSteel350,8846,0,false,Maraging Steel 350 Nugget
miscutils:itemPlateMaragingSteel350,8847,0,false,Maraging Steel 350 Plate
miscutils:itemPlateDoubleMaragingSteel350,8848,0,false,Double Maraging Steel 350 Plate
miscutils:itemBoltMaragingSteel350,8849,0,false,Maraging Steel 350 Bolt
miscutils:itemRodMaragingSteel350,8850,0,false,Maraging Steel 350 Rod
miscutils:itemRodLongMaragingSteel350,8851,0,false,Long Maraging Steel 350 Rod
miscutils:itemRingMaragingSteel350,8852,0,false,Maraging Steel 350 Ring
miscutils:itemScrewMaragingSteel350,8853,0,false,Maraging Steel 350 Screw
miscutils:itemRotorMaragingSteel350,8854,0,false,Maraging Steel 350 Rotor
miscutils:itemGearMaragingSteel350,8855,0,false,Maraging Steel 350 Gear
miscutils:itemIngotStellite,8856,0,false,Stellite Ingot
miscutils:itemHotIngotStellite,8857,0,false,Hot Stellite Ingot
miscutils:itemDustStellite,8858,0,false,Stellite Dust
miscutils:itemDustTinyStellite,8859,0,false,Tiny Pile of Stellite Dust
miscutils:itemDustSmallStellite,8860,0,false,Small Pile of Stellite Dust
miscutils:itemNuggetStellite,8861,0,false,Stellite Nugget
miscutils:itemPlateStellite,8862,0,false,Stellite Plate
miscutils:itemPlateDoubleStellite,8863,0,false,Double Stellite Plate
miscutils:itemBoltStellite,8864,0,false,Stellite Bolt
miscutils:itemRodStellite,8865,0,false,Stellite Rod
miscutils:itemRodLongStellite,8866,0,false,Long Stellite Rod
miscutils:itemRingStellite,8867,0,false,Stellite Ring
miscutils:itemScrewStellite,8868,0,false,Stellite Screw
miscutils:itemRotorStellite,8869,0,false,Stellite Rotor
miscutils:itemGearStellite,8870,0,false,Stellite Gear
miscutils:itemIngotTalonite,8871,0,false,Talonite Ingot
miscutils:itemDustTalonite,8872,0,false,Talonite Dust
miscutils:itemDustTinyTalonite,8873,0,false,Tiny Pile of Talonite Dust
miscutils:itemDustSmallTalonite,8874,0,false,Small Pile of Talonite Dust
miscutils:itemNuggetTalonite,8875,0,false,Talonite Nugget
miscutils:itemPlateTalonite,8876,0,false,Talonite Plate
miscutils:itemPlateDoubleTalonite,8877,0,false,Double Talonite Plate
miscutils:itemBoltTalonite,8878,0,false,Talonite Bolt
miscutils:itemRodTalonite,8879,0,false,Talonite Rod
miscutils:itemRodLongTalonite,8880,0,false,Long Talonite Rod
miscutils:itemRingTalonite,8881,0,false,Talonite Ring
miscutils:itemScrewTalonite,8882,0,false,Talonite Screw
miscutils:itemRotorTalonite,8883,0,false,Talonite Rotor
miscutils:itemGearTalonite,8884,0,false,Talonite Gear
miscutils:itemIngotHastelloyW,8885,0,false,Hastelloy-W Ingot
miscutils:itemDustHastelloyW,8886,0,false,Hastelloy-W Dust
miscutils:itemDustTinyHastelloyW,8887,0,false,Tiny Pile of Hastelloy-W Dust
miscutils:itemDustSmallHastelloyW,8888,0,false,Small Pile of Hastelloy-W Dust
miscutils:itemNuggetHastelloyW,8889,0,false,Hastelloy-W Nugget
miscutils:itemPlateHastelloyW,8890,0,false,Hastelloy-W Plate
