Name,ID,Has Block,Mod,Class
miscutils:itemRodZirconiumCarbide,8500,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRod
miscutils:itemRodLongZirconiumCarbide,8501,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRodLong
miscutils:itemRingZirconiumCarbide,8502,false,miscutils,gtPlusPlus.core.item.base.rings.BaseItemRing
miscutils:itemScrewZirconiumCarbide,8503,false,miscutils,gtPlusPlus.core.item.base.screws.BaseItemScrew
miscutils:itemRotorZirconiumCarbide,8504,false,miscutils,gtPlusPlus.core.item.base.rotors.BaseItemRotor
miscutils:itemGearZirconiumCarbide,8505,false,miscutils,gtPlusPlus.core.item.base.gears.BaseItemGear
miscutils:itemIngotTantalumCarbide,8506,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemHotIngotTantalumCarbide,8507,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngotHot
miscutils:itemDustTantalumCarbide,8508,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustTinyTantalumCarbide,8509,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallTantalumCarbide,8510,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemNuggetTantalumCarbide,8511,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateTantalumCarbide,8512,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleTantalumCarbide,8513,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemBoltTantalumCarbide,8514,false,miscutils,gtPlusPlus.core.item.base.bolts.BaseItemBolt
miscutils:itemRodTantalumCarbide,8515,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRod
miscutils:itemRodLongTantalumCarbide,8516,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRodLong
miscutils:itemRingTantalumCarbide,8517,false,miscutils,gtPlusPlus.core.item.base.rings.BaseItemRing
miscutils:itemScrewTantalumCarbide,8518,false,miscutils,gtPlusPlus.core.item.base.screws.BaseItemScrew
miscutils:itemRotorTantalumCarbide,8519,false,miscutils,gtPlusPlus.core.item.base.rotors.BaseItemRotor
miscutils:itemGearTantalumCarbide,8520,false,miscutils,gtPlusPlus.core.item.base.gears.BaseItemGear
miscutils:itemIngotNiobiumCarbide,8521,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemHotIngotNiobiumCarbide,8522,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngotHot
miscutils:itemDustNiobiumCarbide,8523,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustTinyNiobiumCarbide,8524,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallNiobiumCarbide,8525,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemNuggetNiobiumCarbide,8526,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateNiobiumCarbide,8527,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleNiobiumCarbide,8528,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemBoltNiobiumCarbide,8529,false,miscutils,gtPlusPlus.core.item.base.bolts.BaseItemBolt
miscutils:itemRodNiobiumCarbide,8530,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRod
miscutils:itemRodLongNiobiumCarbide,8531,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRodLong
miscutils:itemRingNiobiumCarbide,8532,false,miscutils,gtPlusPlus.core.item.base.rings.BaseItemRing
miscutils:itemScrewNiobiumCarbide,8533,false,miscutils,gtPlusPlus.core.item.base.screws.BaseItemScrew
miscutils:itemRotorNiobiumCarbide,8534,false,miscutils,gtPlusPlus.core.item.base.rotors.BaseItemRotor
miscutils:itemGearNiobiumCarbide,8535,false,miscutils,gtPlusPlus.core.item.base.gears.BaseItemGear
miscutils:Hydroxide,8536,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell
miscutils:Ammonium,8537,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell
miscutils:AmmoniumBifluoride,8538,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell
miscutils:BerylliumHydroxide,8539,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell
miscutils:AmmoniumTetrafluoroberyllate,8540,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell
miscutils:itemIngotBerylliumFluoride,8541,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemDustBerylliumFluoride,8542,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustTinyBerylliumFluoride,8543,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallBerylliumFluoride,8544,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemNuggetBerylliumFluoride,8545,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateBerylliumFluoride,8546,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleBerylliumFluoride,8547,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemIngotLithiumFluoride,8548,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemDustLithiumFluoride,8549,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustTinyLithiumFluoride,8550,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallLithiumFluoride,8551,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemNuggetLithiumFluoride,8552,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateLithiumFluoride,8553,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleLithiumFluoride,8554,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemIngotThoriumTetrafluoride,8555,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemDustThoriumTetrafluoride,8556,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustTinyThoriumTetrafluoride,8557,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallThoriumTetrafluoride,8558,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemNuggetThoriumTetrafluoride,8559,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateThoriumTetrafluoride,8560,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleThoriumTetrafluoride,8561,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemIngotThoriumHexafluoride,8562,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemDustThoriumHexafluoride,8563,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustTinyThoriumHexafluoride,8564,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallThoriumHexafluoride,8565,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemNuggetThoriumHexafluoride,8566,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateThoriumHexafluoride,8567,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleThoriumHexafluoride,8568,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemIngotUraniumTetrafluoride,8569,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemDustUraniumTetrafluoride,8570,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustTinyUraniumTetrafluoride,8571,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallUraniumTetrafluoride,8572,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemNuggetUraniumTetrafluoride,8573,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateUraniumTetrafluoride,8574,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleUraniumTetrafluoride,8575,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemIngotUraniumHexafluoride,8576,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemDustUraniumHexafluoride,8577,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustTinyUraniumHexafluoride,8578,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallUraniumHexafluoride,8579,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemNuggetUraniumHexafluoride,8580,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateUraniumHexafluoride,8581,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleUraniumHexafluoride,8582,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemIngotZirconiumTetrafluoride,8583,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemDustZirconiumTetrafluoride,8584,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustTinyZirconiumTetrafluoride,8585,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallZirconiumTetrafluoride,8586,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemNuggetZirconiumTetrafluoride,8587,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateZirconiumTetrafluoride,8588,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleZirconiumTetrafluoride,8589,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemIngotNeptuniumHexafluoride,8590,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemDustNeptuniumHexafluoride,8591,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustTinyNeptuniumHexafluoride,8592,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallNeptuniumHexafluoride,8593,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemNuggetNeptuniumHexafluoride,8594,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateNeptuniumHexafluoride,8595,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleNeptuniumHexafluoride,8596,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemIngotTechnetiumHexafluoride,8597,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemDustTechnetiumHexafluoride,8598,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustTinyTechnetiumHexafluoride,8599,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallTechnetiumHexafluoride,8600,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemNuggetTechnetiumHexafluoride,8601,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateTechnetiumHexafluoride,8602,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleTechnetiumHexafluoride,8603,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemIngotSeleniumHexafluoride,8604,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemDustSeleniumHexafluoride,8605,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustTinySeleniumHexafluoride,8606,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallSeleniumHexafluoride,8607,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemNuggetSeleniumHexafluoride,8608,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateSeleniumHexafluoride,8609,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleSeleniumHexafluoride,8610,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemIngotLiFBeF2ZrF4U235,8611,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemDustLiFBeF2ZrF4U235,8612,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustTinyLiFBeF2ZrF4U235,8613,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallLiFBeF2ZrF4U235,8614,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemNuggetLiFBeF2ZrF4U235,8615,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateLiFBeF2ZrF4U235,8616,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleLiFBeF2ZrF4U235,8617,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemIngotLiFBeF2ZrF4UF4,8618,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemDustLiFBeF2ZrF4UF4,8619,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustTinyLiFBeF2ZrF4UF4,8620,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallLiFBeF2ZrF4UF4,8621,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemNuggetLiFBeF2ZrF4UF4,8622,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateLiFBeF2ZrF4UF4,8623,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleLiFBeF2ZrF4UF4,8624,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemIngotLiFBeF2ThF4UF4,8625,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemDustLiFBeF2ThF4UF4,8626,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustTinyLiFBeF2ThF4UF4,8627,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallLiFBeF2ThF4UF4,8628,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemNuggetLiFBeF2ThF4UF4,8629,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateLiFBeF2ThF4UF4,8630,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleLiFBeF2ThF4UF4,8631,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemIngotEnergyCrystal,8632,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemHotIngotEnergyCrystal,8633,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngotHot
miscutils:itemDustEnergyCrystal,8634,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustTinyEnergyCrystal,8635,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallEnergyCrystal,8636,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemNuggetEnergyCrystal,8637,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateEnergyCrystal,8638,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleEnergyCrystal,8639,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemBoltEnergyCrystal,8640,false,miscutils,gtPlusPlus.core.item.base.bolts.BaseItemBolt
miscutils:itemRodEnergyCrystal,8641,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRod
miscutils:itemRodLongEnergyCrystal,8642,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRodLong
miscutils:itemRingEnergyCrystal,8643,false,miscutils,gtPlusPlus.core.item.base.rings.BaseItemRing
miscutils:itemScrewEnergyCrystal,8644,false,miscutils,gtPlusPlus.core.item.base.screws.BaseItemScrew
miscutils:itemRotorEnergyCrystal,8645,false,miscutils,gtPlusPlus.core.item.base.rotors.BaseItemRotor
miscutils:itemGearEnergyCrystal,8646,false,miscutils,gtPlusPlus.core.item.base.gears.BaseItemGear
miscutils:itemIngotBloodSteel,8647,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemDustBloodSteel,8648,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustTinyBloodSteel,8649,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallBloodSteel,8650,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemNuggetBloodSteel,8651,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateBloodSteel,8652,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleBloodSteel,8653,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemBoltBloodSteel,8654,false,miscutils,gtPlusPlus.core.item.base.bolts.BaseItemBolt
miscutils:itemRodBloodSteel,8655,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRod
miscutils:itemRodLongBloodSteel,8656,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRodLong
miscutils:itemRingBloodSteel,8657,false,miscutils,gtPlusPlus.core.item.base.rings.BaseItemRing
miscutils:itemScrewBloodSteel,8658,false,miscutils,gtPlusPlus.core.item.base.screws.BaseItemScrew
miscutils:itemRotorBloodSteel,8659,false,miscutils,gtPlusPlus.core.item.base.rotors.BaseItemRotor
miscutils:itemGearBloodSteel,8660,false,miscutils,gtPlusPlus.core.item.base.gears.BaseItemGear
miscutils:itemIngotZeron100,8661,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemHotIngotZeron100,8662,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngotHot
miscutils:itemDustZeron100,8663,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustTinyZeron100,8664,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallZeron100,8665,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemNuggetZeron100,8666,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateZeron100,8667,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleZeron100,8668,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemBoltZeron100,8669,false,miscutils,gtPlusPlus.core.item.base.bolts.BaseItemBolt
miscutils:itemRodZeron100,8670,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRod
miscutils:itemRodLongZeron100,8671,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRodLong
miscutils:itemRingZeron100,8672,false,miscutils,gtPlusPlus.core.item.base.rings.BaseItemRing
miscutils:itemScrewZeron100,8673,false,miscutils,gtPlusPlus.core.item.base.screws.BaseItemScrew
miscutils:itemRotorZeron100,8674,false,miscutils,gtPlusPlus.core.item.base.rotors.BaseItemRotor
miscutils:itemGearZeron100,8675,false,miscutils,gtPlusPlus.core.item.base.gears.BaseItemGear
miscutils:itemIngotTumbaga,8676,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemDustTumbaga,8677,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustTinyTumbaga,8678,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallTumbaga,8679,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemNuggetTumbaga,8680,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateTumbaga,8681,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleTumbaga,8682,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemBoltTumbaga,8683,false,miscutils,gtPlusPlus.core.item.base.bolts.BaseItemBolt
miscutils:itemRodTumbaga,8684,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRod
miscutils:itemRodLongTumbaga,8685,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRodLong
miscutils:itemRingTumbaga,8686,false,miscutils,gtPlusPlus.core.item.base.rings.BaseItemRing
miscutils:itemScrewTumbaga,8687,false,miscutils,gtPlusPlus.core.item.base.screws.BaseItemScrew
miscutils:itemRotorTumbaga,8688,false,miscutils,gtPlusPlus.core.item.base.rotors.BaseItemRotor
miscutils:itemGearTumbaga,8689,false,miscutils,gtPlusPlus.core.item.base.gears.BaseItemGear
miscutils:itemIngotPotin,8690,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemDustPotin,8691,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustTinyPotin,8692,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallPotin,8693,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemNuggetPotin,8694,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlatePotin,8695,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoublePotin,8696,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemBoltPotin,8697,false,miscutils,gtPlusPlus.core.item.base.bolts.BaseItemBolt
miscutils:itemRodPotin,8698,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRod
miscutils:itemRodLongPotin,8699,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRodLong
miscutils:itemRingPotin,8700,false,miscutils,gtPlusPlus.core.item.base.rings.BaseItemRing
miscutils:itemScrewPotin,8701,false,miscutils,gtPlusPlus.core.item.base.screws.BaseItemScrew
miscutils:itemRotorPotin,8702,false,miscutils,gtPlusPlus.core.item.base.rotors.BaseItemRotor
miscutils:itemGearPotin,8703,false,miscutils,gtPlusPlus.core.item.base.gears.BaseItemGear
miscutils:itemIngotStaballoy,8704,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemHotIngotStaballoy,8705,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngotHot
miscutils:itemDustStaballoy,8706,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustTinyStaballoy,8707,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallStaballoy,8708,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemNuggetStaballoy,8709,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateStaballoy,8710,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleStaballoy,8711,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemBoltStaballoy,8712,false,miscutils,gtPlusPlus.core.item.base.bolts.BaseItemBolt
miscutils:itemRodStaballoy,8713,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRod
miscutils:itemRodLongStaballoy,8714,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRodLong
miscutils:itemRingStaballoy,8715,false,miscutils,gtPlusPlus.core.item.base.rings.BaseItemRing
miscutils:itemScrewStaballoy,8716,false,miscutils,gtPlusPlus.core.item.base.screws.BaseItemScrew
miscutils:itemRotorStaballoy,8717,false,miscutils,gtPlusPlus.core.item.base.rotors.BaseItemRotor
miscutils:itemGearStaballoy,8718,false,miscutils,gtPlusPlus.core.item.base.gears.BaseItemGear
miscutils:itemIngotTantalloy60,8719,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemHotIngotTantalloy60,8720,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngotHot
miscutils:itemDustTantalloy60,8721,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustTinyTantalloy60,8722,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallTantalloy60,8723,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemNuggetTantalloy60,8724,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateTantalloy60,8725,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleTantalloy60,8726,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemBoltTantalloy60,8727,false,miscutils,gtPlusPlus.core.item.base.bolts.BaseItemBolt
miscutils:itemRodTantalloy60,8728,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRod
miscutils:itemRodLongTantalloy60,8729,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRodLong
miscutils:itemRingTantalloy60,8730,false,miscutils,gtPlusPlus.core.item.base.rings.BaseItemRing
miscutils:itemScrewTantalloy60,8731,false,miscutils,gtPlusPlus.core.item.base.screws.BaseItemScrew
miscutils:itemRotorTantalloy60,8732,false,miscutils,gtPlusPlus.core.item.base.rotors.BaseItemRotor
miscutils:itemGearTantalloy60,8733,false,miscutils,gtPlusPlus.core.item.base.gears.BaseItemGear
miscutils:itemIngotTantalloy61,8734,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemHotIngotTantalloy61,8735,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngotHot
miscutils:itemDustTantalloy61,8736,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustTinyTantalloy61,8737,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallTantalloy61,8738,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemNuggetTantalloy61,8739,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateTantalloy61,8740,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleTantalloy61,8741,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemBoltTantalloy61,8742,false,miscutils,gtPlusPlus.core.item.base.bolts.BaseItemBolt
