Ore Name,ItemStack,Item ID,Display Name,Wildcard
seedWaterArtichoke,1xitem.witchery:seedsartichoke@0,witchery:seedsartichoke,Water Artichoke Seeds,false
seedWaterchestnut,1xitem.waterchestnutseedItem@0,harvestcraft:waterchestnutseedItem,Water Chestnut Seed,false
seedWheat,1xitem.wheat@0,minecraft:wheat,Wheat,false
seedWheat,1xitem.misc@8,ExtraTrees:misc,Wheat Grain,false
seedWhitemushroom,1xitem.whitemushroomseedItem@0,harvestcraft:whitemushroomseedItem,White Mushroom Spore,false
seedWintersquash,1xitem.wintersquashseedItem@0,harvestcraft:wintersquashseedItem,Winter Squash Seed,false
seedWitchGarlic,1xitem.witchery:garlic@0,witchery:garlic,Garlic,false
seedWolfsbane,1xitem.witchery:seedswolfsbane@0,witchery:seedswolfsbane,Wolfsbane Seeds,false
seedWormwood,1xitem.witchery:seedswormwood@0,witchery:seedswormwood,Wormwood Seeds,false
seedZucchini,1xitem.zucchiniseedItem@0,harvestcraft:zucchiniseedItem,Zucchini Seed,false
shardAir,1xitem.ItemShard@0,Thaumcraft:ItemShard,Air Shard,false
shardAir,1xgt.metaitem.01@8540,gregtech:gt.metaitem.01,Shard of Aer,false
shardAnyCopper,1xitem.null@3,Mekanism:Shard,Copper Shard,false
shardAnyIron,1xitem.null@0,Mekanism:Shard,Iron Shard,false
shardApatite,1xitem.beeNugget@7,MagicBees:beeNugget,Apatite Shard,false
shardCopper,1xitem.null@3,Mekanism:Shard,Copper Shard,false
shardDiamond,1xitem.beeNugget@5,MagicBees:beeNugget,Diamond Shard,false
shardEarth,1xitem.ItemShard@3,Thaumcraft:ItemShard,Earth Shard,false
shardEarth,1xgt.metaitem.01@8542,gregtech:gt.metaitem.01,Shard of Terra,false
shardEmerald,1xitem.beeNugget@6,MagicBees:beeNugget,Emerald Shard,false
shardEntropy,1xitem.ItemShard@5,Thaumcraft:ItemShard,Entropy Shard,false
shardEntropy,1xgt.metaitem.01@8544,gregtech:gt.metaitem.01,Shard of Perditio,false
shardFire,1xitem.ItemShard@1,Thaumcraft:ItemShard,Fire Shard,false
shardFire,1xgt.metaitem.01@8541,gregtech:gt.metaitem.01,Shard of Ignis,false
shardGold,1xitem.null@1,Mekanism:Shard,Gold Shard,false
shardIron,1xitem.null@0,Mekanism:Shard,Iron Shard,false
shardLead,1xitem.null@6,Mekanism:Shard,Lead Shard,false
shardOrder,1xitem.ItemShard@4,Thaumcraft:ItemShard,Order Shard,false
shardOrder,1xgt.metaitem.01@8545,gregtech:gt.metaitem.01,Shard of Ordo,false
shardOsmium,1xitem.null@2,Mekanism:Shard,Osmium Shard,false
shardPrismarine,1xitem.manaResource@10,Botania:manaResource,Prismarine Shard,false
shardPrismarine,1xitem.etfuturum.prismarine_shard@0,etfuturum:prismarine_shard,Prismarine Shard,false
shardSilver,1xitem.null@5,Mekanism:Shard,Silver Shard,false
shardTin,1xitem.null@4,Mekanism:Shard,Tin Shard,false
shardWater,1xitem.ItemShard@2,Thaumcraft:ItemShard,Water Shard,false
shardWater,1xgt.metaitem.01@8543,gregtech:gt.metaitem.01,Shard of Aqua,false
sheetAluminum,1xitem.sheet@9,libVulpes:libVulpesproductsheet,Aluminum Sheet,false
sheetCopper,1xitem.sheet@4,libVulpes:libVulpesproductsheet,Copper Sheet,false
sheetIron,1xitem.sheet@1,libVulpes:libVulpesproductsheet,Iron Sheet,false
sheetPlastic,1xitem.mfr.plastic.sheet@0,MineFactoryReloaded:plastic.sheet,Plastic Sheets,false
sheetPlastic,1xgt.metaitem.01@17874,gregtech:gt.metaitem.01,Polyethylene Sheet,false
sheetPlastic,1xitem.plastic@0,Magneticraft:item.plastic,Plastic Sheet,false
sheetRubber,1xgt.metaitem.01@17880,gregtech:gt.metaitem.01,Rubber Sheet,false
sheetSteel,1xitem.sheet@6,libVulpes:libVulpesproductsheet,Steel Sheet,false
sheetTitanium,1xitem.sheet@7,libVulpes:libVulpesproductsheet,Titanium Sheet,false
sheetTitaniumAluminide,1xitem.sheet@0,advancedRocketry:advancedRocketryproductsheet,Titanium Aluminide Sheet,false
sheetTitaniumIridium,1xitem.sheet@1,advancedRocketry:advancedRocketryproductsheet,Titanium Iridium Alloy Sheet,false
slabAluminum,1xtile.ImmersiveEngineering.storageSlab@1,ImmersiveEngineering:storageSlab,Aluminium Slab,false
slabBamboo,1xtile.grc.bambooSlab@0,Growthcraft|Bamboo:grc.bambooSingleSlab,Bamboo Slab,false
slabBricks,1xtile.stoneSlab@4,minecraft:stone_slab,Bricks Slab,false
slabCloth,1xtile.cloth@32767,TConstruct:WoolSlab1,(wildcard),true
slabCloth,1xtile.cloth@32767,TConstruct:WoolSlab2,(wildcard),true
slabCobblestone,1xtile.stoneSlab@3,minecraft:stone_slab,Cobblestone Slab,false
slabConstantan,1xtile.ImmersiveEngineering.storageSlab@5,ImmersiveEngineering:storageSlab,Constantan Slab,false
slabCopper,1xtile.ImmersiveEngineering.storageSlab@0,ImmersiveEngineering:storageSlab,Copper Slab,false
slabElectrum,1xtile.ImmersiveEngineering.storageSlab@6,ImmersiveEngineering:storageSlab,Electrum Slab,false
slabLead,1xtile.ImmersiveEngineering.storageSlab@2,ImmersiveEngineering:storageSlab,Lead Slab,false
slabNetherBrick,1xtile.stoneSlab@6,minecraft:stone_slab,Nether Brick Slab,false
slabNickel,1xtile.ImmersiveEngineering.storageSlab@4,ImmersiveEngineering:storageSlab,Nickel Slab,false
slabQuartz,1xtile.stoneSlab@7,minecraft:stone_slab,Quartz Slab,false
slabSandstone,1xtile.stoneSlab@1,minecraft:stone_slab,Sandstone Slab,false
slabSilver,1xtile.ImmersiveEngineering.storageSlab@3,ImmersiveEngineering:storageSlab,Silver Slab,false
slabSteel,1xtile.ImmersiveEngineering.storageSlab@7,ImmersiveEngineering:storageSlab,Steel Slab,false
slabStone,1xtile.stoneSlab@0,minecraft:stone_slab,Stone Slab,false
slabStoneBricks,1xtile.stoneSlab@5,minecraft:stone_slab,Stone Bricks Slab,false
slabTreatedWood,1xtile.ImmersiveEngineering.woodenDecoration@2,ImmersiveEngineering:woodenDecoration,Treated Wood Slab,false
slabWood,1xtile.woodSlab@32767,minecraft:wooden_slab,(wildcard),true
slabWood,1xtile.blockCosmeticSlabWood@0,Thaumcraft:blockCosmeticSlabWood,Greatwood Slab,false
slabWood,1xtile.blockCosmeticSlabWood@1,Thaumcraft:blockCosmeticSlabWood,Silverwood Slab,false
slabWood,1xtile.woodenSingleSlab1@32767,BiomesOPlenty:woodenSingleSlab1,(wildcard),true
slabWood,1xtile.woodenSingleSlab2@32767,BiomesOPlenty:woodenSingleSlab2,(wildcard),true
slabWood,1xtile.for.slabs@32767,Forestry:slabs,(wildcard),true
slabWood,1xtile.for.slabsFireproof@32767,Forestry:slabsFireproof,(wildcard),true
slabWood,1xtile.grc.bambooSlab@0,Growthcraft|Bamboo:grc.bambooSingleSlab,Bamboo Slab,false
slabWood,1xtile.slabs@0,ExtraTrees:slab,Fir Wood Slab,false
slabWood,1xtile.slabs@1,ExtraTrees:slab,Cedar Wood Slab,false
slabWood,1xtile.slabs@2,ExtraTrees:slab,Hemlock Wood Slab,false
slabWood,1xtile.slabs@3,ExtraTrees:slab,Cypress Wood Slab,false
slabWood,1xtile.slabs@4,ExtraTrees:slab,Fig Wood Slab,false
slabWood,1xtile.slabs@5,ExtraTrees:slab,Beech Wood Slab,false
slabWood,1xtile.slabs@6,ExtraTrees:slab,Alder Wood Slab,false
slabWood,1xtile.slabs@7,ExtraTrees:slab,Hazel Wood Slab,false
slabWood,1xtile.slabs@8,ExtraTrees:slab,Hornbeam Wood Slab,false
slabWood,1xtile.slabs@9,ExtraTrees:slab,Box Wood Slab,false
slabWood,1xtile.slabs@10,ExtraTrees:slab,Butternut Wood Slab,false
slabWood,1xtile.slabs@11,ExtraTrees:slab,Hickory Wood Slab,false
slabWood,1xtile.slabs@12,ExtraTrees:slab,Whitebeam Wood Slab,false
slabWood,1xtile.slabs@13,ExtraTrees:slab,Elm Wood Slab,false
slabWood,1xtile.slabs@14,ExtraTrees:slab,Apple Wood Slab,false
slabWood,1xtile.slabs@15,ExtraTrees:slab,Yew Wood Slab,false
slabWood,1xtile.slabs@16,ExtraTrees:slab,Pear Wood Slab,false
slabWood,1xtile.slabs@17,ExtraTrees:slab,Hawthorn Wood Slab,false
slabWood,1xtile.slabs@18,ExtraTrees:slab,Rowan Wood Slab,false
slabWood,1xtile.slabs@19,ExtraTrees:slab,Elder Wood Slab,false
slabWood,1xtile.slabs@20,ExtraTrees:slab,Maclura Wood Slab,false
slabWood,1xtile.slabs@21,ExtraTrees:slab,Syzgium Wood Slab,false
slabWood,1xtile.slabs@22,ExtraTrees:slab,Brazilwood Wood Slab,false
slabWood,1xtile.slabs@23,ExtraTrees:slab,Logwood Wood Slab,false
slabWood,1xtile.slabs@24,ExtraTrees:slab,Iroko Wood Slab,false
slabWood,1xtile.slabs@25,ExtraTrees:slab,Locust Wood Slab,false
slabWood,1xtile.slabs@26,ExtraTrees:slab,Eucalyptus Wood Slab,false
slabWood,1xtile.slabs@27,ExtraTrees:slab,Purpleheart Wood Slab,false
slabWood,1xtile.slabs@28,ExtraTrees:slab,Ash Wood Slab,false
slabWood,1xtile.slabs@29,ExtraTrees:slab,Holly Wood Slab,false
slabWood,1xtile.slabs@30,ExtraTrees:slab,Olive Wood Slab,false
slabWood,1xtile.slabs@31,ExtraTrees:slab,Sweetgum Wood Slab,false
slabWood,1xtile.slabs@32,ExtraTrees:slab,Rosewood Wood Slab,false
slabWood,1xtile.slabs@33,ExtraTrees:slab,Gingko Wood Slab,false
slabWood,1xtile.slabs@34,ExtraTrees:slab,Pink Ivory Wood Slab,false
slabWood,1xtile.arsmagica2:witchwoodSingleSlab@0,arsmagica2:witchwoodSingleSlab,Witchwood Slab,false
slabWoodAcacia,1xtile.woodSlab@4,minecraft:wooden_slab,Acacia Wood Slab,false
slabWoodBirch,1xtile.woodSlab@2,minecraft:wooden_slab,Birch Wood Slab,false
slabWoodDarkOak,1xtile.woodSlab@5,minecraft:wooden_slab,Dark Oak Wood Slab,false
slabWoodJungle,1xtile.woodSlab@3,minecraft:wooden_slab,Jungle Wood Slab,false
slabWoodOak,1xtile.woodSlab@0,minecraft:wooden_slab,Oak Wood Slab,false
slabWoodSpruce,1xtile.woodSlab@1,minecraft:wooden_slab,Spruce Wood Slab,false
slimeRod,1xitem.tconstruct.ToolRod@8,TConstruct:toolRod,Slime Tool Rod,false
slimeball,1xitem.slimeball@0,minecraft:slime_ball,Slimeball,false
slimeball,1xitem.mfr.pinkslime@0,MineFactoryReloaded:pinkslime,Pink Slimeball,false
slimeball,1xitem.tconstruct.strangefood@0,TConstruct:strangeFood,Gelatinous Slime,false
slimeball,1xitem.tconstruct.strangefood@1,TConstruct:strangeFood,Coagulated Blood,false
slimeball,1xitem.tconstruct.Materials@36,TConstruct:materials,Ball of Glue,false
slimeballPink,1xitem.mfr.pinkslime@0,MineFactoryReloaded:pinkslime,Pink Slimeball,false
snowLayer,1xtile.snow@0,minecraft:snow_layer,Snow,false
soulSand,1xtile.hellsand@0,minecraft:soul_sand,Soul Sand,false
soulsand,1xtile.extrautils:color_hellsand@0,ExtraUtilities:color_hellsand,Invalid OreDictionary Tag,false
soulsand,1xtile.extrautils:color_hellsand@1,ExtraUtilities:color_hellsand,Invalid OreDictionary Tag,false
soulsand,1xtile.extrautils:color_hellsand@2,ExtraUtilities:color_hellsand,Invalid OreDictionary Tag,false
soulsand,1xtile.extrautils:color_hellsand@3,ExtraUtilities:color_hellsand,Invalid OreDictionary Tag,false
soulsand,1xtile.extrautils:color_hellsand@4,ExtraUtilities:color_hellsand,Invalid OreDictionary Tag,false
soulsand,1xtile.extrautils:color_hellsand@5,ExtraUtilities:color_hellsand,Invalid OreDictionary Tag,false
soulsand,1xtile.extrautils:color_hellsand@6,ExtraUtilities:color_hellsand,Invalid OreDictionary Tag,false
soulsand,1xtile.extrautils:color_hellsand@7,ExtraUtilities:color_hellsand,Invalid OreDictionary Tag,false
soulsand,1xtile.extrautils:color_hellsand@8,ExtraUtilities:color_hellsand,Invalid OreDictionary Tag,false
soulsand,1xtile.extrautils:color_hellsand@9,ExtraUtilities:color_hellsand,Invalid OreDictionary Tag,false
soulsand,1xtile.extrautils:color_hellsand@10,ExtraUtilities:color_hellsand,Invalid OreDictionary Tag,false
soulsand,1xtile.extrautils:color_hellsand@11,ExtraUtilities:color_hellsand,Invalid OreDictionary Tag,false
soulsand,1xtile.extrautils:color_hellsand@12,ExtraUtilities:color_hellsand,Invalid OreDictionary Tag,false
soulsand,1xtile.extrautils:color_hellsand@13,ExtraUtilities:color_hellsand,Invalid OreDictionary Tag,false
soulsand,1xtile.extrautils:color_hellsand@14,ExtraUtilities:color_hellsand,Invalid OreDictionary Tag,false
soulsand,1xtile.extrautils:color_hellsand@15,ExtraUtilities:color_hellsand,Invalid OreDictionary Tag,false
soulsandBlack,1xtile.extrautils:color_hellsand@0,ExtraUtilities:color_hellsand,Colored Soul Sand (White Frequency),false
soulsandBlue,1xtile.extrautils:color_hellsand@4,ExtraUtilities:color_hellsand,Colored Soul Sand (Yellow Frequency),false
soulsandBrown,1xtile.extrautils:color_hellsand@3,ExtraUtilities:color_hellsand,Colored Soul Sand (Light Blue Frequency),false
soulsandCyan,1xtile.extrautils:color_hellsand@6,ExtraUtilities:color_hellsand,Colored Soul Sand (Pink Frequency),false
soulsandGray,1xtile.extrautils:color_hellsand@8,ExtraUtilities:color_hellsand,Colored Soul Sand (Light Gray Frequency),false
soulsandGreen,1xtile.extrautils:color_hellsand@2,ExtraUtilities:color_hellsand,Colored Soul Sand (Magenta Frequency),false
soulsandLightBlue,1xtile.extrautils:color_hellsand@12,ExtraUtilities:color_hellsand,Colored Soul Sand (Brown Frequency),false
soulsandLightGray,1xtile.extrautils:color_hellsand@7,ExtraUtilities:color_hellsand,Colored Soul Sand (Gray Frequency),false
soulsandLime,1xtile.extrautils:color_hellsand@10,ExtraUtilities:color_hellsand,Colored Soul Sand (Purple Frequency),false
soulsandMagenta,1xtile.extrautils:color_hellsand@13,ExtraUtilities:color_hellsand,Colored Soul Sand (Green Frequency),false
soulsandOrange,1xtile.extrautils:color_hellsand@14,ExtraUtilities:color_hellsand,Colored Soul Sand (Red Frequency),false
soulsandPink,1xtile.extrautils:color_hellsand@9,ExtraUtilities:color_hellsand,Colored Soul Sand (Cyan Frequency),false
soulsandPurple,1xtile.extrautils:color_hellsand@5,ExtraUtilities:color_hellsand,Colored Soul Sand (Lime Frequency),false
soulsandRed,1xtile.extrautils:color_hellsand@1,ExtraUtilities:color_hellsand,Colored Soul Sand (Orange Frequency),false
soulsandWhite,1xtile.extrautils:color_hellsand@15,ExtraUtilities:color_hellsand,Colored Soul Sand (Black Frequency),false
soulsandYellow,1xtile.extrautils:color_hellsand@11,ExtraUtilities:color_hellsand,Colored Soul Sand (Blue Frequency),false
springTitanium,1xgt.metaitem.02@24028,gregtech:gt.metaitem.02,Titanium Spring,false
stainedClayBlack,1xtile.clayHardenedStained@15,minecraft:stained_hardened_clay,Black Stained Clay,false
stainedClayBlue,1xtile.clayHardenedStained@11,minecraft:stained_hardened_clay,Blue Stained Clay,false
stainedClayBrown,1xtile.clayHardenedStained@12,minecraft:stained_hardened_clay,Brown Stained Clay,false
stainedClayCyan,1xtile.clayHardenedStained@9,minecraft:stained_hardened_clay,Cyan Stained Clay,false
stainedClayGray,1xtile.clayHardenedStained@7,minecraft:stained_hardened_clay,Gray Stained Clay,false
stainedClayGreen,1xtile.clayHardenedStained@13,minecraft:stained_hardened_clay,Green Stained Clay,false
stainedClayLightBlue,1xtile.clayHardenedStained@3,minecraft:stained_hardened_clay,Light Blue Stained Clay,false
stainedClayLightGray,1xtile.clayHardenedStained@8,minecraft:stained_hardened_clay,Light Gray Stained Clay,false
stainedClayLime,1xtile.clayHardenedStained@5,minecraft:stained_hardened_clay,Lime Stained Clay,false
stainedClayMagenta,1xtile.clayHardenedStained@2,minecraft:stained_hardened_clay,Magenta Stained Clay,false
stainedClayOrange,1xtile.clayHardenedStained@1,minecraft:stained_hardened_clay,Orange Stained Clay,false
stainedClayPink,1xtile.clayHardenedStained@6,minecraft:stained_hardened_clay,Pink Stained Clay,false
stainedClayPurple,1xtile.clayHardenedStained@10,minecraft:stained_hardened_clay,Purple Stained Clay,false
stainedClayRed,1xtile.clayHardenedStained@14,minecraft:stained_hardened_clay,Red Stained Clay,false
stainedClayWhite,1xtile.clayHardenedStained@0,minecraft:stained_hardened_clay,White Stained Clay,false
stainedClayYellow,1xtile.clayHardenedStained@4,minecraft:stained_hardened_clay,Yellow Stained Clay,false
stainedGlassBlack,1xtile.stainedGlass@15,minecraft:stained_glass,Black Stained Glass,false
stainedGlassBlue,1xtile.stainedGlass@11,minecraft:stained_glass,Blue Stained Glass,false
stainedGlassBrown,1xtile.stainedGlass@12,minecraft:stained_glass,Brown Stained Glass,false
stainedGlassCyan,1xtile.stainedGlass@9,minecraft:stained_glass,Cyan Stained Glass,false
stainedGlassGray,1xtile.stainedGlass@7,minecraft:stained_glass,Gray Stained Glass,false
stainedGlassGreen,1xtile.stainedGlass@13,minecraft:stained_glass,Green Stained Glass,false
stainedGlassLightBlue,1xtile.stainedGlass@3,minecraft:stained_glass,Light Blue Stained Glass,false
stainedGlassLightGray,1xtile.stainedGlass@8,minecraft:stained_glass,Light Gray Stained Glass,false
stainedGlassLime,1xtile.stainedGlass@5,minecraft:stained_glass,Lime Stained Glass,false
stainedGlassMagenta,1xtile.stainedGlass@2,minecraft:stained_glass,Magenta Stained Glass,false
stainedGlassOrange,1xtile.stainedGlass@1,minecraft:stained_glass,Orange Stained Glass,false
stainedGlassPaneBlack,1xtile.thinStainedGlass@15,minecraft:stained_glass_pane,Black Stained Glass Pane,false
stainedGlassPaneBlue,1xtile.thinStainedGlass@11,minecraft:stained_glass_pane,Blue Stained Glass Pane,false
stainedGlassPaneBrown,1xtile.thinStainedGlass@12,minecraft:stained_glass_pane,Brown Stained Glass Pane,false
stainedGlassPaneCyan,1xtile.thinStainedGlass@9,minecraft:stained_glass_pane,Cyan Stained Glass Pane,false
stainedGlassPaneGray,1xtile.thinStainedGlass@7,minecraft:stained_glass_pane,Gray Stained Glass Pane,false
stainedGlassPaneGreen,1xtile.thinStainedGlass@13,minecraft:stained_glass_pane,Green Stained Glass Pane,false
stainedGlassPaneLightBlue,1xtile.thinStainedGlass@3,minecraft:stained_glass_pane,Light Blue Stained Glass Pane,false
stainedGlassPaneLightGray,1xtile.thinStainedGlass@8,minecraft:stained_glass_pane,Light Gray Stained Glass Pane,false
stainedGlassPaneLime,1xtile.thinStainedGlass@5,minecraft:stained_glass_pane,Lime Stained Glass Pane,false
stainedGlassPaneMagenta,1xtile.thinStainedGlass@2,minecraft:stained_glass_pane,Magenta Stained Glass Pane,false
stainedGlassPaneOrange,1xtile.thinStainedGlass@1,minecraft:stained_glass_pane,Orange Stained Glass Pane,false
stainedGlassPanePink,1xtile.thinStainedGlass@6,minecraft:stained_glass_pane,Pink Stained Glass Pane,false
stainedGlassPanePurple,1xtile.thinStainedGlass@10,minecraft:stained_glass_pane,Purple Stained Glass Pane,false
stainedGlassPaneRed,1xtile.thinStainedGlass@14,minecraft:stained_glass_pane,Red Stained Glass Pane,false
stainedGlassPaneWhite,1xtile.thinStainedGlass@0,minecraft:stained_glass_pane,White Stained Glass Pane,false
stainedGlassPaneYellow,1xtile.thinStainedGlass@4,minecraft:stained_glass_pane,Yellow Stained Glass Pane,false
stainedGlassPink,1xtile.stainedGlass@6,minecraft:stained_glass,Pink Stained Glass,false
stainedGlassPurple,1xtile.stainedGlass@10,minecraft:stained_glass,Purple Stained Glass,false
stainedGlassRed,1xtile.stainedGlass@14,minecraft:stained_glass,Red Stained Glass,false
stainedGlassWhite,1xtile.stainedGlass@0,minecraft:stained_glass,White Stained Glass,false
stainedGlassYellow,1xtile.stainedGlass@4,minecraft:stained_glass,Yellow Stained Glass,false
stairBamboo,1xtile.grc.bambooStairs@0,Growthcraft|Bamboo:grc.bambooStairs,Bamboo Stairs,false
stairWood,1xtile.stairsWood@0,minecraft:oak_stairs,Oak Wood Stairs,false
stairWood,1xtile.stairsWoodSpruce@0,minecraft:spruce_stairs,Spruce Wood Stairs,false
stairWood,1xtile.stairsWoodBirch@0,minecraft:birch_stairs,Birch Wood Stairs,false
stairWood,1xtile.stairsWoodJungle@0,minecraft:jungle_stairs,Jungle Wood Stairs,false
stairWood,1xtile.stairsWoodAcacia@0,minecraft:acacia_stairs,Acacia Wood Stairs,false
stairWood,1xtile.stairsWoodDarkOak@0,minecraft:dark_oak_stairs,Dark Oak Wood Stairs,false
stairWood,1xtile.redwoodStairs@0,BiomesOPlenty:redwoodStairs,Redwood Wood Stairs,false
stairWood,1xtile.willowStairs@0,BiomesOPlenty:willowStairs,Willow Wood Stairs,false
stairWood,1xtile.sacredoakStairs@0,BiomesOPlenty:sacredoakStairs,Sacred Oak Wood Stairs,false
stairWood,1xtile.firStairs@0,BiomesOPlenty:firStairs,Fir Wood Stairs,false
stairWood,1xtile.cherryStairs@0,BiomesOPlenty:cherryStairs,Cherry Wood Stairs,false
stairWood,1xtile.darkStairs@0,BiomesOPlenty:darkStairs,Dark Wood Stairs,false
stairWood,1xtile.magicStairs@0,BiomesOPlenty:magicStairs,Magic Wood Stairs,false
stairWood,1xtile.palmStairs@0,BiomesOPlenty:palmStairs,Palm Wood Stairs,false
stairWood,1xtile.mangroveStairs@0,BiomesOPlenty:mangroveStairs,Mangrove Wood Stairs,false
stairWood,1xtile.etherealStairs@0,BiomesOPlenty:etherealStairs,Ethereal Wood Stairs,false
stairWood,1xtile.pineStairs@0,BiomesOPlenty:pineStairs,Pine Wood Stairs,false
stairWood,1xtile.hellBarkStairs@0,BiomesOPlenty:hellBarkStairs,Hellbark Wood Stairs,false
stairWood,1xtile.jacarandaStairs@0,BiomesOPlenty:jacarandaStairs,Jacaranda Wood Stairs,false
stairWood,1xtile.mahoganyStairs@0,BiomesOPlenty:mahoganyStairs,Mahogany Wood Stairs,false
stairWood,1xtile.for.stairs@32767,Forestry:stairs,(wildcard),true
stairWood,1xtile.for.stairsFireproof@32767,Forestry:stairsFireproof,(wildcard),true
stairWood,1xtile.grc.bambooStairs@0,Growthcraft|Bamboo:grc.bambooStairs,Bamboo Stairs,false
stairWood,1xtile.witchery:stairswoodalder@32767,witchery:stairswoodalder,(wildcard),true
stairWood,1xtile.witchery:stairswoodhawthorn@32767,witchery:stairswoodhawthorn,(wildcard),true
stairWood,1xtile.witchery:stairswoodrowan@32767,witchery:stairswoodrowan,(wildcard),true
stairWood,1xtile.arsmagica2:stairsWitchwood@0,arsmagica2:stairsWitchwood,Witchwood Stairs,false
steelRod,1xitem.tconstruct.ToolRod@16,TConstruct:toolRod,Steel Tool Rod,false
steeleaf,1xgt.metaitem.01@11339,gregtech:gt.metaitem.01,Steeleaf,false
steeleaf,1xitem.steeleafIngot@0,TwilightForest:item.steeleafIngot,Steeleaf,false
stickAdamantium,1xgt.metaitem.01@23319,gregtech:gt.metaitem.01,Adamantium Rod,false
stickAluminium,1xgt.metaitem.01@23019,gregtech:gt.metaitem.01,Aluminium Rod,false
stickAluminum,1xitem.ImmersiveEngineering.material@16,ImmersiveEngineering:material,Aluminium Rod,false
stickAmber,1xgt.metaitem.01@23514,gregtech:gt.metaitem.01,Amber Rod,false
stickAmericium,1xgt.metaitem.01@23103,gregtech:gt.metaitem.01,Americium Rod,false
stickAmethyst,1xgt.metaitem.01@23509,gregtech:gt.metaitem.01,Amethyst Rod,false
stickAnyBronze,1xgt.metaitem.01@23300,gregtech:gt.metaitem.01,Bronze Rod,false
stickAnyCopper,1xitem.stick@4,libVulpes:libVulpesproductrod,Copper Rod,false
stickAnyCopper,1xgt.metaitem.01@23035,gregtech:gt.metaitem.01,Copper Rod,false
stickAnyIron,1xitem.stick@1,libVulpes:libVulpesproductrod,Iron Rod,false
stickAnyIron,1xgt.metaitem.01@23032,gregtech:gt.metaitem.01,Iron Rod,false
stickAnyIron,1xgt.metaitem.01@23304,gregtech:gt.metaitem.01,Wrought Iron Rod,false
stickAnyIron,1xgt.metaitem.01@23307,gregtech:gt.metaitem.01,Pig Iron Rod,false
stickAnyIron,1xitem.ImmersiveEngineering.material@14,ImmersiveEngineering:material,Iron Rod,false
stickAnyIron,1xitem.stick_iron@0,Magneticraft:item.stick_iron,Iron Stick,false
stickBeryllium,1xgt.metaitem.01@23008,gregtech:gt.metaitem.01,Beryllium Rod,false
stickBismuth,1xgt.metaitem.01@23090,gregtech:gt.metaitem.01,Bismuth Rod,false
stickBismuthBronze,1xgt.metaitem.01@23353,gregtech:gt.metaitem.01,Bismuth Bronze Rod,false
stickBlackBronze,1xgt.metaitem.01@23352,gregtech:gt.metaitem.01,Black Bronze Rod,false
stickBlackSteel,1xgt.metaitem.01@23334,gregtech:gt.metaitem.01,Black Steel Rod,false
stickBlaze,1xitem.blazeRod@0,minecraft:blaze_rod,Blaze Rod,false
stickBlueSteel,1xgt.metaitem.01@23349,gregtech:gt.metaitem.01,Blue Steel Rod,false
stickBlueTopaz,1xgt.metaitem.01@23513,gregtech:gt.metaitem.01,Blue Topaz Rod,false
stickBrass,1xgt.metaitem.01@23301,gregtech:gt.metaitem.01,Brass Rod,false
stickBronze,1xgt.metaitem.01@23300,gregtech:gt.metaitem.01,Bronze Rod,false
stickCarbon,1xgt.metaitem.01@23010,gregtech:gt.metaitem.01,Carbon Rod,false
stickCertusQuartz,1xgt.metaitem.01@23516,gregtech:gt.metaitem.01,Certus Quartz Rod,false
stickChrome,1xgt.metaitem.01@23030,gregtech:gt.metaitem.01,Chrome Rod,false
stickCobalt,1xgt.metaitem.01@23033,gregtech:gt.metaitem.01,Cobalt Rod,false
stickCobaltBrass,1xgt.metaitem.01@23343,gregtech:gt.metaitem.01,Cobalt Brass Rod,false
stickCopper,1xitem.stick@4,libVulpes:libVulpesproductrod,Copper Rod,false
stickCopper,1xgt.metaitem.01@23035,gregtech:gt.metaitem.01,Copper Rod,false
stickCupronickel,1xgt.metaitem.01@23310,gregtech:gt.metaitem.01,Cupronickel Rod,false
stickDamascusSteel,1xgt.metaitem.01@23335,gregtech:gt.metaitem.01,Damascus Steel Rod,false
stickDarkSteel,1xgt.metaitem.01@23364,gregtech:gt.metaitem.01,Dark Steel Rod,false
stickDiamond,1xgt.metaitem.01@23500,gregtech:gt.metaitem.01,Diamond Rod,false
stickDuranium,1xgt.metaitem.01@23328,gregtech:gt.metaitem.01,Duranium Rod,false
stickElectrum,1xgt.metaitem.01@23303,gregtech:gt.metaitem.01,Electrum Rod,false
stickEmerald,1xgt.metaitem.01@23501,gregtech:gt.metaitem.01,Emerald Rod,false
stickEpoxid,1xgt.metaitem.01@23470,gregtech:gt.metaitem.01,Epoxid Rod,false
stickEuropium,1xgt.metaitem.01@23070,gregtech:gt.metaitem.01,Europium Rod,false
stickFierySteel,1xgt.metaitem.01@23346,gregtech:gt.metaitem.01,Fiery Steel Rod,false
stickFirestone,1xgt.metaitem.01@23347,gregtech:gt.metaitem.01,Firestone Rod,false
stickGarnetRed,1xgt.metaitem.01@23527,gregtech:gt.metaitem.01,Red Garnet Rod,false
stickGarnetYellow,1xgt.metaitem.01@23528,gregtech:gt.metaitem.01,Yellow Garnet Rod,false
stickGold,1xgt.metaitem.01@23086,gregtech:gt.metaitem.01,Gold Rod,false
stickGreenSapphire,1xgt.metaitem.01@23504,gregtech:gt.metaitem.01,Green Sapphire Rod,false
stickHSSE,1xgt.metaitem.01@23373,gregtech:gt.metaitem.01,HSS-E Rod,false
