Name,ID,Has Item,Mod,Class
StorageDrawersMisc:trim_1,10560,true,null,com.jaquadro.minecraft.storagedrawers.block.pack.BlockTrimPack
TaintedMagic:BlockShadowOre,10594,true,null,taintedmagic.common.blocks.BlockShadowOre
TaintedMagic:BlockWarpwoodLog,10595,true,null,taintedmagic.common.blocks.BlockWarpwoodLog
TaintedMagic:BlockShadowmetal,10596,true,null,taintedmagic.common.blocks.BlockShadowmetal
TaintedMagic:BlockWarpwoodPlanks,10597,true,null,taintedmagic.common.blocks.BlockWarpwoodPlanks
TaintedMagic:BlockWarpwoodLeaves,10598,true,null,taintedmagic.common.blocks.BlockWarpwoodLeaves
TaintedMagic:BlockWarpwoodSapling,10599,true,null,taintedmagic.common.blocks.BlockWarpwoodSapling
TaintedMagic:BlockLumos,10600,true,null,taintedmagic.common.blocks.BlockLumos
benway_knowledge:dummytg,10601,true,null,com.benway.thaumaturgicalknowledge.blocks.BlockDummyTG
benway_knowledge:misc,10602,true,null,com.benway.thaumaturgicalknowledge.blocks.BlockMisc
benway_knowledge:dummy,10603,true,null,com.benway.thaumaturgicalknowledge.blocks.BlockDummy
ubcores:igneous_blockCustomOre,10604,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:metamorphic_blockCustomOre,10605,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:sedimentary_blockCustomOre,10606,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:igneous_blockCustomOre.1,10607,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:metamorphic_blockCustomOre.1,10608,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:sedimentary_blockCustomOre.1,10609,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:igneous_blockCustomOre.2,10610,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:metamorphic_blockCustomOre.2,10611,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:sedimentary_blockCustomOre.2,10612,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:igneous_blockCustomOre.3,10613,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:metamorphic_blockCustomOre.3,10614,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:sedimentary_blockCustomOre.3,10615,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:igneous_blockCustomOre.4,10616,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:metamorphic_blockCustomOre.4,10617,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:sedimentary_blockCustomOre.4,10618,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:igneous_blockCustomOre.5,10619,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:metamorphic_blockCustomOre.5,10620,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:sedimentary_blockCustomOre.5,10621,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:igneous_blockCustomOre.6,10622,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:metamorphic_blockCustomOre.6,10623,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:sedimentary_blockCustomOre.6,10624,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:igneous_blockCustomOre.7,10625,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:metamorphic_blockCustomOre.7,10626,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:sedimentary_blockCustomOre.7,10627,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:igneous_gemOre.2,10628,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:metamorphic_gemOre.2,10629,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:sedimentary_gemOre.2,10630,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:igneous_gemOre.4,10631,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:metamorphic_gemOre.4,10632,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:sedimentary_gemOre.4,10633,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:igneous_gemOre.6,10634,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:metamorphic_gemOre.6,10635,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:sedimentary_gemOre.6,10636,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:igneous_gemOre.8,10637,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:metamorphic_gemOre.8,10638,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:sedimentary_gemOre.8,10639,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:igneous_gemOre.10,10640,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:metamorphic_gemOre.10,10641,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:sedimentary_gemOre.10,10642,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:igneous_gemOre.12,10643,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:metamorphic_gemOre.12,10644,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:sedimentary_gemOre.12,10645,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:igneous_gemOre.14,10646,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:metamorphic_gemOre.14,10647,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:sedimentary_gemOre.14,10648,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:igneous_thermalfoundation.ore,10649,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:metamorphic_thermalfoundation.ore,10650,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:sedimentary_thermalfoundation.ore,10651,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:igneous_thermalfoundation.ore.1,10652,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:metamorphic_thermalfoundation.ore.1,10653,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:sedimentary_thermalfoundation.ore.1,10654,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:igneous_thermalfoundation.ore.2,10655,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:metamorphic_thermalfoundation.ore.2,10656,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:sedimentary_thermalfoundation.ore.2,10657,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:igneous_thermalfoundation.ore.3,10658,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:metamorphic_thermalfoundation.ore.3,10659,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:sedimentary_thermalfoundation.ore.3,10660,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:igneous_thermalfoundation.ore.4,10661,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:metamorphic_thermalfoundation.ore.4,10662,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:sedimentary_thermalfoundation.ore.4,10663,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:igneous_thermalfoundation.ore.5,10664,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:metamorphic_thermalfoundation.ore.5,10665,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:sedimentary_thermalfoundation.ore.5,10666,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:igneous_thermalfoundation.ore.6,10667,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:metamorphic_thermalfoundation.ore.6,10668,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:sedimentary_thermalfoundation.ore.6,10669,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:igneous_salt,10670,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:metamorphic_salt,10671,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:sedimentary_salt,10672,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:igneous_railcraft.ore,10673,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:metamorphic_railcraft.ore,10674,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:sedimentary_railcraft.ore,10675,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:igneous_railcraft.ore.7,10676,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:metamorphic_railcraft.ore.7,10677,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:sedimentary_railcraft.ore.7,10678,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:igneous_railcraft.ore.8,10679,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:metamorphic_railcraft.ore.8,10680,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:sedimentary_railcraft.ore.8,10681,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:igneous_railcraft.ore.9,10682,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:metamorphic_railcraft.ore.9,10683,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:sedimentary_railcraft.ore.9,10684,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:igneous_railcraft.ore.10,10685,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:metamorphic_railcraft.ore.10,10686,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:sedimentary_railcraft.ore.10,10687,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:igneous_railcraft.ore.11,10688,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:metamorphic_railcraft.ore.11,10689,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:sedimentary_railcraft.ore.11,10690,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:igneous_OreBlock,10691,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:metamorphic_OreBlock,10692,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:sedimentary_OreBlock,10693,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:igneous_OreBlock.1,10694,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:metamorphic_OreBlock.1,10695,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:sedimentary_OreBlock.1,10696,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:igneous_OreBlock.2,10697,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:metamorphic_OreBlock.2,10698,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:sedimentary_OreBlock.2,10699,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:igneous_OreCopper,10700,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:metamorphic_OreCopper,10701,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:sedimentary_OreCopper,10702,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:igneous_OreTin,10703,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:metamorphic_OreTin,10704,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:sedimentary_OreTin,10705,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:igneous_OreLead,10706,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:metamorphic_OreLead,10707,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:sedimentary_OreLead,10708,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:igneous_OreUran,10709,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:metamorphic_OreUran,10710,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:sedimentary_OreUran,10711,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:igneous_appliedenergistics2.OreQuartz,10712,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:metamorphic_appliedenergistics2.OreQuartz,10713,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:sedimentary_appliedenergistics2.OreQuartz,10714,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:igneous_appliedenergistics2.OreQuartzCharged,10715,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:metamorphic_appliedenergistics2.OreQuartzCharged,10716,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:sedimentary_appliedenergistics2.OreQuartzCharged,10717,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:igneous_for.resources,10718,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:metamorphic_for.resources,10719,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:sedimentary_for.resources,10720,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:igneous_for.resources.1,10721,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:metamorphic_for.resources.1,10722,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:sedimentary_for.resources.1,10723,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:igneous_for.resources.2,10724,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:metamorphic_for.resources.2,10725,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:sedimentary_for.resources.2,10726,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:igneous_ImmersiveEngineering.ore,10727,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:metamorphic_ImmersiveEngineering.ore,10728,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:sedimentary_ImmersiveEngineering.ore,10729,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:igneous_ImmersiveEngineering.ore.1,10730,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:metamorphic_ImmersiveEngineering.ore.1,10731,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:sedimentary_ImmersiveEngineering.ore.1,10732,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:igneous_ImmersiveEngineering.ore.2,10733,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:metamorphic_ImmersiveEngineering.ore.2,10734,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:sedimentary_ImmersiveEngineering.ore.2,10735,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:igneous_ImmersiveEngineering.ore.3,10736,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:metamorphic_ImmersiveEngineering.ore.3,10737,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:sedimentary_ImmersiveEngineering.ore.3,10738,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:igneous_ImmersiveEngineering.ore.4,10739,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:metamorphic_ImmersiveEngineering.ore.4,10740,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:sedimentary_ImmersiveEngineering.ore.4,10741,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:igneous_draconicevolution:draconiumOre,10742,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:metamorphic_draconicevolution:draconiumOre,10743,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
ubcores:sedimentary_draconicevolution:draconiumOre,10744,true,null,exterminatorJeff.undergroundBiomes.common.block.BlockUBMetadataOre
wildmobsmod:bisonBlock,10745,true,null,com.wildmobsmod.blocks.BlockBisonBlock
wildmobsmod:bisonCarpet,10746,true,null,com.wildmobsmod.blocks.BlockBisonCarpet
wildmobsmod:leatherBlock,10747,true,null,com.wildmobsmod.blocks.BlockLeatherBlock
wildmobsmod:leatherCarpet,10748,true,null,com.wildmobsmod.blocks.BlockLeatherCarpet
wildmobsmod:furBlock,10749,true,null,com.wildmobsmod.blocks.BlockFurBlock
wildmobsmod:furCarpet,10750,true,null,com.wildmobsmod.blocks.BlockFurCarpet
wildmobsmod:bladderBlockStage0,10751,true,null,com.wildmobsmod.blocks.BlockBladderBlockStage0
wildmobsmod:bladderBlockStage1,10752,true,null,com.wildmobsmod.blocks.BlockBladderBlockStage1
wildmobsmod:bladderBlockStage2,10753,true,null,com.wildmobsmod.blocks.BlockBladderBlockStage2
wildmobsmod:armadilloShellBlock,10754,true,null,com.wildmobsmod.blocks.BlockArmadilloShellBlock
witchery:belladonna,10819,true,null,com.emoniph.witchery.blocks.BlockWitchCrop
witchery:mandrake,10820,true,null,com.emoniph.witchery.blocks.BlockWitchCrop
witchery:artichoke,10821,true,null,com.emoniph.witchery.blocks.BlockWitchCrop
witchery:snowbell,10822,true,null,com.emoniph.witchery.blocks.BlockWitchCrop
witchery:wormwood,10823,true,null,com.emoniph.witchery.blocks.BlockWitchCrop
witchery:mindrake,10824,true,null,com.emoniph.witchery.blocks.BlockWitchCrop
witchery:wolfsbane,10825,true,null,com.emoniph.witchery.blocks.BlockWitchCrop
witchery:garlicplant,10826,true,null,com.emoniph.witchery.blocks.BlockWitchCrop
witchery:witchsapling,10827,true,null,com.emoniph.witchery.blocks.BlockWitchSapling
witchery:witchlog,10828,true,null,com.emoniph.witchery.blocks.BlockWitchLog
witchery:witchleaves,10829,true,null,com.emoniph.witchery.blocks.BlockWitchLeaves
witchery:voidbramble,10830,true,null,com.emoniph.witchery.blocks.BlockVoidBramble
witchery:bramble,10831,true,null,com.emoniph.witchery.blocks.BlockBramble
witchery:glintweed,10832,true,null,com.emoniph.witchery.blocks.BlockGlintWeed
witchery:spanishmoss,10833,true,null,com.emoniph.witchery.blocks.BlockSpanishMoss
witchery:leapinglily,10834,true,null,com.emoniph.witchery.blocks.BlockLeapingLily
witchery:plantmine,10835,true,null,com.emoniph.witchery.blocks.BlockPlantMine
witchery:embermoss,10836,true,null,com.emoniph.witchery.blocks.BlockEmberMoss
witchery:crittersnare,10837,true,null,com.emoniph.witchery.blocks.BlockCritterSnare
witchery:grassper,10838,true,null,com.emoniph.witchery.blocks.BlockGrassper
witchery:bloodrose,10839,true,null,com.emoniph.witchery.blocks.BlockBloodRose
witchery:somniancotton,10840,true,null,com.emoniph.witchery.blocks.BlockCotton
witchery:web,10841,true,null,com.emoniph.witchery.brewing.BlockWitchWeb
witchery:vine,10842,true,null,com.emoniph.witchery.brewing.BlockWitchVine
witchery:cactus,10843,true,null,com.emoniph.witchery.brewing.BlockWitchCactus
witchery:lilypad,10844,true,null,com.emoniph.witchery.brewing.BlockWitchLilyPad
witchery:demonheart,10845,true,null,com.emoniph.witchery.blocks.BlockDemonHeart
witchery:wolfhead,10846,true,null,com.emoniph.witchery.blocks.BlockWolfHead
witchery:witchwood,10847,true,null,com.emoniph.witchery.blocks.BlockWitchWood
witchery:stairswoodrowan,10848,true,null,com.emoniph.witchery.blocks.BlockWitchWoodStairs
witchery:stairswoodalder,10849,true,null,com.emoniph.witchery.blocks.BlockWitchWoodStairs
witchery:stairswoodhawthorn,10850,true,null,com.emoniph.witchery.blocks.BlockWitchWoodStairs
witchery:witchwoodslab,10851,true,null,com.emoniph.witchery.blocks.BlockWitchWoodSlab
witchery:witchwooddoubleslab,10852,true,null,com.emoniph.witchery.blocks.BlockWitchWoodSlab
witchery:rowanwooddoor,10853,true,null,com.emoniph.witchery.blocks.BlockWitchDoor
witchery:alderwooddoor,10854,true,null,com.emoniph.witchery.blocks.BlockWitchDoor
witchery:chalice,10855,true,null,com.emoniph.witchery.blocks.BlockChalice
witchery:candelabra,10856,true,null,com.emoniph.witchery.blocks.BlockCandelabra
witchery:placeditem,10857,true,null,com.emoniph.witchery.blocks.BlockPlacedItem
witchery:alluringskull,10858,true,null,com.emoniph.witchery.blocks.BlockAlluringSkull
witchery:wickerbundle,10859,true,null,com.emoniph.witchery.blocks.BlockWickerBundle
witchery:glowglobe,10860,true,null,com.emoniph.witchery.blocks.BlockGlowGlobe
witchery:statuegoddess,10861,true,null,com.emoniph.witchery.blocks.BlockStatueGoddess
witchery:stockade,10862,true,null,com.emoniph.witchery.blocks.BlockStockade
witchery:icestockade,10863,true,null,com.emoniph.witchery.blocks.BlockStockade
witchery:perpetualice,10864,true,null,com.emoniph.witchery.blocks.BlockPerpetualIce
witchery:icedoor,10865,true,null,com.emoniph.witchery.blocks.BlockPerpetualIceDoor
witchery:icestairs,10866,true,null,com.emoniph.witchery.blocks.BlockPerpertualIceStairs
witchery:iceslab,10867,true,null,com.emoniph.witchery.blocks.BlockPerpetualIceSlab
witchery:icedoubleslab,10868,true,null,com.emoniph.witchery.blocks.BlockPerpetualIceSlab
witchery:icefence,10869,true,null,com.emoniph.witchery.blocks.BlockPerpetualIceFence
witchery:icefencegate,10870,true,null,com.emoniph.witchery.blocks.BlockPerpetualIceGate
witchery:icepressureplate,10871,true,null,com.emoniph.witchery.blocks.BlockPerpetualIcePressurePlate
witchery:snowpressureplate,10872,true,null,com.emoniph.witchery.blocks.BlockPerpetualIcePressurePlate
witchery:snowstairs,10873,true,null,com.emoniph.witchery.blocks.BlockSnowStairs
witchery:snowslab,10874,true,null,com.emoniph.witchery.blocks.BlockSnowSlab
witchery:snowdoubleslab,10875,true,null,com.emoniph.witchery.blocks.BlockSnowSlab
witchery:infinityegg,10876,true,null,com.emoniph.witchery.blocks.BlockInfinityEgg
witchery:slurp,10877,true,null,com.emoniph.witchery.brewing.BlockSlurp
witchery:pitdirt,10878,true,null,com.emoniph.witchery.blocks.BlockPitDirt
witchery:pitgrass,10879,true,null,com.emoniph.witchery.blocks.BlockPitGrass
witchery:garlicgarland,10880,true,null,com.emoniph.witchery.blocks.BlockGarlicGarland
witchery:bloodedwool,10881,true,null,com.emoniph.witchery.blocks.BlockBloodedWool
witchery:shadedglass,10882,true,null,com.emoniph.witchery.blocks.BlockShadedGlass
witchery:shadedglass_active,10883,true,null,com.emoniph.witchery.blocks.BlockShadedGlass
witchery:mirrorwall,10884,true,null,com.emoniph.witchery.blocks.BlockMirrorWall
witchery:refillingchest,10885,true,null,com.emoniph.witchery.blocks.BlockRefillingChest
witchery:force,10886,true,null,com.emoniph.witchery.blocks.BlockForce
witchery:tormentstone,10887,true,null,com.emoniph.witchery.blocks.BlockForce
witchery:barrier,10888,true,null,com.emoniph.witchery.blocks.BlockBarrier
witchery:leechchest,10889,true,null,com.emoniph.witchery.blocks.BlockLeechChest
witchery:altar,10890,true,null,com.emoniph.witchery.blocks.BlockAltar
witchery:kettle,10891,true,null,com.emoniph.witchery.blocks.BlockKettle
witchery:poppetshelf,10892,true,null,com.emoniph.witchery.blocks.BlockPoppetShelf
witchery:dreamcatcher,10893,true,null,com.emoniph.witchery.blocks.BlockDreamCatcher
witchery:crystalball,10894,true,null,com.emoniph.witchery.blocks.BlockCrystalBall
witchery:spiritportal,10895,true,null,com.emoniph.witchery.blocks.BlockSpiritPortal
witchery:tormentportal,10896,true,null,com.emoniph.witchery.blocks.BlockTormentPortal
witchery:spinningwheel,10897,true,null,com.emoniph.witchery.blocks.BlockSpinningWheel
witchery:brazier,10898,true,null,com.emoniph.witchery.blocks.BlockBrazier
witchery:witchesovenidle,10899,true,null,com.emoniph.witchery.blocks.BlockWitchesOven
witchery:witchesovenburning,10900,true,null,com.emoniph.witchery.blocks.BlockWitchesOven
witchery:fumefunnel,10901,true,null,com.emoniph.witchery.blocks.BlockFumeFunnel
witchery:filteredfumefunnel,10902,true,null,com.emoniph.witchery.blocks.BlockFumeFunnel
witchery:distilleryidle,10903,true,null,com.emoniph.witchery.blocks.BlockDistillery
witchery:distilleryburning,10904,true,null,com.emoniph.witchery.blocks.BlockDistillery
witchery:scarecrow,10905,true,null,com.emoniph.witchery.blocks.BlockFetish
witchery:trent,10906,true,null,com.emoniph.witchery.blocks.BlockFetish
witchery:witchsladder,10907,true,null,com.emoniph.witchery.blocks.BlockFetish
witchery:decurseteleport,10908,true,null,com.emoniph.witchery.blocks.BlockAreaMarker
witchery:decursedirected,10909,true,null,com.emoniph.witchery.blocks.BlockAreaMarker
witchery:statueofworship,10910,true,null,com.emoniph.witchery.blocks.BlockStatueOfWorship
witchery:cauldron,10911,true,null,com.emoniph.witchery.brewing.BlockCauldron
witchery:wolfaltar,10912,true,null,com.emoniph.witchery.blocks.BlockStatueWerewolf
witchery:silvervat,10913,true,null,com.emoniph.witchery.blocks.BlockSilverVat
witchery:beartrap,10914,true,null,com.emoniph.witchery.blocks.BlockBeartrap
witchery:wolftrap,10915,true,null,com.emoniph.witchery.blocks.BlockBeartrap
witchery:wallgen,10916,true,null,com.emoniph.witchery.worldgen.WorldHandlerVillageDistrict.Wall.BlockVillageWallGen
witchery:coffinblock,10917,true,null,com.emoniph.witchery.blocks.BlockCoffin
witchery:light,10918,true,null,com.emoniph.witchery.blocks.BlockLight
witchery:daylightcollector,10919,true,null,com.emoniph.witchery.blocks.BlockDaylightCollector
witchery:bloodcrucible,10920,true,null,com.emoniph.witchery.blocks.BlockBloodCrucible
